year,Bill_id,Bill_description,Patron_id,Patron_name
2026,HB326,Disposition of Fort Whitworth; authorizes Governor to convey to Petersburg Battlefields Foundation.,H0399,Pope Adams
2026,HB327,"Commonwealth Health Reinsurance Program; extension of program, percentage goal to decrease premium.",H0269,Sullivan
2026,HB328,Health insurance; essential health benefits benchmark plan selection.,H0269,Sullivan
2026,HB329,Va. Residential Landlord & Tenant/Manufactured Home Lot Rental Acts; retaliatory conduct prohibited.,H0375,McClure
2026,HB330,Signs & advertisements adjacent to certain highways; signs affixed to real property owned by WMATA.,H0375,McClure
2026,HB331,Proceedings deferred; payment of costs.,H0375,McClure
2026,HB332,"Teacher licensure; career and technical education or dual enrollment, three-year licenses.",H0266,Rasoul
2026,HB333,History/soc. science SOL & curriculum Framework; revision of framework.,H0317,Helmer
2026,HB334,Additional local sales and use tax to support schools; referendum.,H0266,Rasoul
2026,HB335,"Independent Pharmacy Access and Resilience Pilot Program; established, report, sunset.",H0353,Anthony
2026,HB336,"Fetal and Infant Mortality Review Team; established, penalty, report.",H0353,Anthony
2026,HB337,"Community health workers; DMAS to evaluate, etc., to integrate into Medicaid managed care, report.",H0353,Anthony
2026,HB338,"Service employees; authority of local governments, definition.",H0239,Lopez
2026,HB339,"Employee protections; wage and hour, health and safety, and mining safety provisions.",H0239,Lopez
2026,HB340,Migrant labor camp permits; removes expiration date.,H0374,Martinez
2026,HB341,Plastic bag tax; distribution to towns.,H0374,Martinez
2026,HB342,"Judicial Inquiry and Review Commission; magistrates, availability of complaint forms in courthouses.",H0374,Martinez
2026,HB343,Helmets; wearing whenever riding/carried on skateboard or scooter or nonmotorized scooter.,H0374,Martinez
2026,HB344,Property under common ownership; creation of easements.,H0374,Martinez
2026,HB345,Real property tax; partial exemption for certain commercial and industrial structures.,H0350,McLaughlin
2026,HB346,"Va. Freedom of Information Act; exclusion to application of chapter, public utility account numbers.",H0350,McLaughlin
2026,HB347,Military and emergency laws; local emergency management plans.,H0350,McLaughlin
2026,HB348,Residential Well Water Testing and Treatment Program and Fund; established.,H0350,McLaughlin
2026,HB349,Emergency services and disaster preparedness programs; inclusion of federally recognized tribes.,H0350,McLaughlin
2026,HB350,Jury service; exemption for fire marshals.,H0350,McLaughlin
2026,HB351,"Military Affairs, Dept. of, emergency vehicles; equipped with flashing red and white warning lights.",H0360,Feggans
2026,HB352,Local authority; authorized by ordinance to establish affordable housing performance grant programs.,H0382,Thomas
2026,HB353,Benefits consortium; sponsoring association.,H0354,Callsen
2026,HB354,Online portal; Commissioner of Department of Veterans Services to develop and maintain.,H0382,Thomas
2026,HB355,Public school students in grades six through 12; annual mental health screening.,H0361,Gardner
2026,HB356,Local housing policy; expands the range of changes that are required.,H0382,Thomas
2026,HB357,Person arrested for a felony; release of accused on secured or unsecured bond.,H0354,Callsen
2026,HB358,"Medicare supplement policies; regulations establishing minimum standards, report.",H0317,Helmer
2026,HB359,"Private elementary or secondary school; use of public funds for tuition, standards.",H0317,Helmer
2026,HB360,"Virginia Consumer Protection Act; prohibited practices, kratom products.",H0314,"Cole, J.G."
2026,HB361,"Earned sentence credits; incarceration while awaiting trial or pending an appeal, effective date.",H0351,Seibold
2026,HB362,Public elementary and secondary student textbooks; print as primary curriculum basis.,H0391,Dougherty
2026,HB363,Regional Innovation Fund and Commonwealth Commercialization Fund; matching funds.,H0391,Dougherty
2026,HB364,Small claims court; jurisdictional limit.,H0391,Dougherty
2026,HB365,Emergency vehicles; exempt from certain traffic regulations.,H0350,McLaughlin
2026,HB366,Virginia Military Community Infrastructure Grant Program and Fund; award guidelines.,H0345,Tata
2026,HB367,"Consultation with federally recognized tribes; permits and reviews, etc.",H0281,Krizek
2026,HB368,"American Indians, Virginia and federally recognized tribes; establishes definitions, sovereignty.",H0281,Krizek
2026,HB369,"Electric utilities; renewable portfolio standard program, zero-carbon electricity, etc.",H0301,Reid
2026,HB370,Industrial/commercial use facilities; local authority on requiring water consumption in zoning ordinance.,H0301,Reid
2026,HB371,"End Hunger, Virginia Commission to; changes membership.",H0284,Price
2026,HB372,"Income tax, state; removes sunset from and makes permanent increase in refundable earned tax credit.",H0284,Price
2026,HB373,Restaurants; food allergy awareness notice required.,H0374,Martinez
2026,HB374,"Manufactured Home Lot Rental Act; written rental agreement, lot rent increase prohibition, etc.",H0281,Krizek
2026,HB375,"Manufactured Home Lot Rental Act; right of first refusal, resident entities and localities.",H0281,Krizek
2026,HB376,SUDP; Office of Chief Medical Examiner to publish information on its website.,H0351,Seibold
2026,HB377,"Uniform Statewide Building Code; amendments, energy efficiency and conservation.",H0334,Bennett-Parker
2026,HB378,"Net investment income tax; imposes a tax on individuals, trusts, and estates.",H0334,Bennett-Parker
2026,HB379,"Virginia Residential Landlord and Tenant Act; application, notice, deposit, fee.",H0334,Bennett-Parker
2026,HB380,Celiac disease; training materials for restaurant personnel.,H0334,Bennett-Parker
2026,HB381,Investigation or autopsy of dead bodies; notification of retention of whole organ.,H0334,Bennett-Parker
2026,HB382,School board chairmen and vice-chairmen; additional annual salary.,H0334,Bennett-Parker
2026,HB383,SCHEV; exemption of certain courses and programs of instruction from certification requirement.,H0334,Bennett-Parker
2026,HB384,"Alcoholic beverage control; advertising materials, purchase and display of barrels.",H0334,Bennett-Parker
2026,HB385,"Alcoholic beverage control; operation of government stores, tastings.",H0334,Bennett-Parker
2026,HB386,Chesapeake Bay Pay for Outcomes Fund; established.,H0281,Krizek
2026,HB387,Occoquan Reservoir; low-flow protections for drinking water safe yield.,H0281,Krizek
2026,HB388,Powers of service districts; control of invasive plant species.,H0354,Callsen
2026,HB389,"Marine Resources Commission; fisheries climate adaptation plan, report.",H0311,Askew
2026,HB390,"Habitat Policy Oversight Committee; established, membership, powers and duties, report.",H0311,Askew
2026,HB391,"Medical cannabis program; product labels, delivery, marijuana delivery operators.",H0311,Askew
2026,HB392,Sickle cell disease education and screening program; cancer risk.,H0311,Askew
2026,HB393,Firefighters Cancer Screening Grant Program and Fund; established.,H0311,Askew
2026,HB394,Fire Programs Fund; increases assessment.,H0311,Askew
2026,HB395,"Electric utilities; small portable solar generation devices, local regulation.",H0281,Krizek
2026,HB396,"Charitable gaming; definitions, Texas Hold'em poker tournaments, minimum age to participate.",H0281,Krizek
2026,HB397,Clean energy and community flood preparedness; market-based trading program.,H0208,Herring
2026,HB398,"Safeguarding American Veteran Empowerment Act; created, prohibited practices, penalties.",H0208,Herring
2026,HB399,"Charitable gaming; regulations, predetermined percentage of receipts.",H0311,Askew
2026,HB400,"Motion picture production; increases aggregate cap on tax credit, extends sunset.",H0208,Herring
2026,HB401,Virginia Museum of Fine Arts; powers of the board.,H0311,Askew
2026,HB402,"Cottage food laws; sale of certain food over phone and internet, report.",H0354,Callsen
2026,HB403,"Income tax, state; credits for child care-related expenses.",H0301,Reid
2026,HB404,"Enslaved Ancestors College Access Scholarship and Memorial Program; scholarships, administration.",H0301,Reid
2026,HB405,"Health Insurance Premium Stabilization Tax Credit Act; established, report.",H0301,Reid
2026,HB406,"Workers' compensation; disability of law-enforcement officer, spousal wage replacement, report.",H0301,Reid
2026,HB407,Light pollution education and dark sky preservation; DEQ shall serve as lead agency.,H0301,Reid
2026,HB408,Enterprise Zone Housing Availability Grant Program; established.,H0301,Reid
2026,HB409,"Passing a stopped school bus; divided highways, access roads, and certain driveways.",H0301,Reid
2026,HB410,"School boards; participation in SAT School Day program required, student participation.",H0301,Reid
2026,HB411,Commissioner of Highways; certain agreements with U.S. Department of Transportation.,H0301,Reid
2026,HB412,"Local governing bodies; school division budgets, funding levels.",H0389,"Cole, N.T."
2026,HB413,"High School Certified Nurse Aide Training/Certification Program; established, requirements, report.",H0297,Guzman
2026,HB414,"Two-Year college Transfer Grant, etc.; eligibility.",H0297,Guzman
2026,HB415,Pawpaw (Asimina triloba); designating as official state fruit.,H0297,Guzman
2026,HB416,"School buses; use for public purposes by local governing bodies, insurance reimbursement.",H0297,Guzman
2026,HB417,Children of active duty service members or veterans; in-state tuition eligibility.,H0297,Guzman
2026,HB418,Zoning; manufactured housing.,H0389,"Cole, N.T."
2026,HB419,Approval of land use applications; residential development.,H0389,"Cole, N.T."
2026,HB420,Public utilities; reopening rate case in certain instances.,H0389,"Cole, N.T."
2026,HB421,"Eminent domain; condemnation of public waterworks systems, determination of lost profits.",H0389,"Cole, N.T."
2026,HB422,Water utilities; prohibition of multiple rate increases within 3-year period for water utilities.,H0389,"Cole, N.T."
2026,HB423,"Roanoke Higher Education Authority; board of trustees, reduces membership.",H0266,Rasoul
2026,HB424,"Health insurance; definitions, prohibited restrictions on in-network referrals.",H0372,LeVere Bolling
2026,HB425,Pregnant and postpartum patients; reimbursement for remote monitoring services.,H0372,LeVere Bolling
2026,HB426,Workers' compensation; employer's offset in event of recovery.,H0372,LeVere Bolling
2026,HB427,"Uniform, comprehensive data information system; info on self-identified students who are parents.",H0372,LeVere Bolling
2026,HB428,"High school graduation requirements; alternative pathway to standard diploma established, report.",H0372,LeVere Bolling
2026,HB429,"Electric utilities; definitions, integrated resource plans, report.",H0372,LeVere Bolling
2026,HB430,"New College Institute; reconstitution of Institute as West Piedmont Higher Education Center, etc.",H0372,LeVere Bolling
2026,HB431,Alzheimer's Disease and Related Disorders Commission; extends of sunset provision.,H0372,LeVere Bolling
2026,HB432,"Property Appraisal and Valuation Equity, Task Force on; created, report, sunset.",H0372,LeVere Bolling
2026,HB433,"Newborn screening; evaluation of disorders for inclusion, process for considering other disorders.",H0372,LeVere Bolling
2026,HB434,Electric utilities; electric grid utilization metrics; State Corporation Commission.,H0372,LeVere Bolling
2026,HB435,Palliative Care Info. & Ed. Prog. & Palliative Care & Quality of Life Advisory Council; established.,H0372,LeVere Bolling
