member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0366,Phil M. Hernandez,D,Motor Vehicles,1,1,0,0,0.0
H0366,Phil M. Hernandez,D,Solar Energy,1,1,0,0,0.0
H0366,Phil M. Hernandez,D,Wind Energy,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,Arts and Humanities,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,Courts Not of Record,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,Educational Institutions,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,General Assembly,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,Land Development and Use,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,Motor Vehicles,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,Solar Energy,1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0369,Hillary Pugh Kent,R,Wind Energy,1,1,1,0,0.0
H0370,Karen Keys-Gamarra,D,Arts and Humanities,1,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,Child Care,1,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,Educational Institutions,1,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,General Assembly,1,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,Land Development and Use,2,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,Motor Vehicles,1,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,Solar Energy,2,1,0,0,0.0
H0370,Karen Keys-Gamarra,D,Wind Energy,1,1,0,0,0.0
H0371,Amy J. Laufer,D,Arts and Humanities,1,1,0,0,0.0
H0371,Amy J. Laufer,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0371,Amy J. Laufer,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0371,Amy J. Laufer,D,Courts Not of Record,1,1,0,0,0.0
H0371,Amy J. Laufer,D,Educational Institutions,1,1,0,0,0.0
H0371,Amy J. Laufer,D,General Assembly,1,1,0,0,0.0
H0371,Amy J. Laufer,D,Land Development and Use,1,1,0,0,0.0
H0371,Amy J. Laufer,D,Motor Vehicles,1,1,0,0,0.0
H0371,Amy J. Laufer,D,Solar Energy,1,1,0,0,0.0
H0371,Amy J. Laufer,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0372,Destiny LeVere Bolling,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0372,Destiny LeVere Bolling,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0372,Destiny LeVere Bolling,D,Courts Not of Record,1,1,0,0,0.0
H0372,Destiny LeVere Bolling,D,Educational Institutions,1,1,0,0,0.0
H0372,Destiny LeVere Bolling,D,Land Development and Use,1,1,0,0,0.0
H0372,Destiny LeVere Bolling,D,Motor Vehicles,1,1,0,0,0.0
H0372,Destiny LeVere Bolling,D,Solar Energy,1,1,0,0,0.0
H0372,Destiny LeVere Bolling,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0374,Marty Martinez,D,Arts and Humanities,1,1,0,0,0.0
H0374,Marty Martinez,D,Child Care,1,1,0,0,0.0
H0374,Marty Martinez,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0374,Marty Martinez,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0374,Marty Martinez,D,Courts Not of Record,1,1,0,0,0.0
H0374,Marty Martinez,D,Educational Institutions,1,1,0,0,0.0
H0374,Marty Martinez,D,General Assembly,1,1,0,0,0.0
H0374,Marty Martinez,D,Land Development and Use,2,1,0,0,0.0
H0374,Marty Martinez,D,Motor Vehicles,1,1,0,0,0.0
H0374,Marty Martinez,D,Solar Energy,2,1,0,0,0.0
H0374,Marty Martinez,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0374,Marty Martinez,D,Wind Energy,1,1,0,0,0.0
H0375,Adele Y. McClure,D,Child Care,1,1,0,0,0.0
H0375,Adele Y. McClure,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0375,Adele Y. McClure,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0375,Adele Y. McClure,D,Courts Not of Record,1,1,0,0,0.0
H0375,Adele Y. McClure,D,Educational Institutions,1,1,0,0,0.0
H0375,Adele Y. McClure,D,General Assembly,1,1,0,0,0.0
H0375,Adele Y. McClure,D,Land Development and Use,1,1,0,0,0.0
H0375,Adele Y. McClure,D,Solar Energy,1,1,0,0,0.0
H0375,Adele Y. McClure,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0375,Adele Y. McClure,D,Wind Energy,1,1,0,0,0.0
H0377,Delores Oates,R,Arts and Humanities,1,1,0,0,0.0
H0377,Delores Oates,R,Child Care,1,1,0,0,0.0
H0377,Delores Oates,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0377,Delores Oates,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0377,Delores Oates,R,Courts Not of Record,1,1,0,0,0.0
H0377,Delores Oates,R,Educational Institutions,1,1,0,0,0.0
H0377,Delores Oates,R,General Assembly,1,1,0,0,0.0
H0377,Delores Oates,R,Land Development and Use,1,1,0,0,0.0
H0377,Delores Oates,R,Motor Vehicles,1,1,0,0,0.0
H0377,Delores Oates,R,Solar Energy,1,1,0,0,0.0
H0377,Delores Oates,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0377,Delores Oates,R,Wind Energy,1,1,0,0,0.0
H0380,Atoosa R. Reaser,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0380,Atoosa R. Reaser,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0380,Atoosa R. Reaser,D,Educational Institutions,1,1,0,0,0.0
H0380,Atoosa R. Reaser,D,General Assembly,1,1,0,0,0.0
H0380,Atoosa R. Reaser,D,Land Development and Use,1,1,0,0,0.0
H0380,Atoosa R. Reaser,D,Motor Vehicles,1,1,0,0,0.0
H0380,Atoosa R. Reaser,D,Solar Energy,1,1,0,0,0.0
H0380,Atoosa R. Reaser,D,Wind Energy,1,1,0,0,0.0
H0382,Joshua E. Thomas,D,Arts and Humanities,1,1,0,0,0.0
H0382,Joshua E. Thomas,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0382,Joshua E. Thomas,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0382,Joshua E. Thomas,D,Courts Not of Record,1,1,0,0,0.0
H0382,Joshua E. Thomas,D,Educational Institutions,1,1,0,0,0.0
H0382,Joshua E. Thomas,D,General Assembly,1,1,0,0,0.0
H0382,Joshua E. Thomas,D,Land Development and Use,1,1,0,0,0.0
H0382,Joshua E. Thomas,D,Solar Energy,1,1,0,0,0.0
H0382,Joshua E. Thomas,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0383,Eric R. Zehr,R,Arts and Humanities,1,1,0,0,0.0
H0383,Eric R. Zehr,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0383,Eric R. Zehr,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0383,Eric R. Zehr,R,Courts Not of Record,1,1,0,0,0.0
H0383,Eric R. Zehr,R,Educational Institutions,1,1,0,0,0.0
H0383,Eric R. Zehr,R,General Assembly,1,1,0,0,0.0
H0383,Eric R. Zehr,R,Land Development and Use,1,1,0,0,0.0
H0383,Eric R. Zehr,R,Motor Vehicles,1,1,0,0,0.0
H0383,Eric R. Zehr,R,Solar Energy,1,1,0,0,0.0
H0383,Eric R. Zehr,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0383,Eric R. Zehr,R,Wind Energy,1,1,1,0,0.0
H0384,Eric Phillips,R,Arts and Humanities,1,1,0,0,0.0
H0384,Eric Phillips,R,Child Care,1,1,0,0,0.0
H0384,Eric Phillips,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0384,Eric Phillips,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0384,Eric Phillips,R,Courts Not of Record,1,1,0,0,0.0
H0384,Eric Phillips,R,Educational Institutions,1,1,0,0,0.0
H0384,Eric Phillips,R,Land Development and Use,1,1,0,0,0.0
H0384,Eric Phillips,R,Solar Energy,1,1,0,0,0.0
H0384,Eric Phillips,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0384,Eric Phillips,R,Wind Energy,1,1,0,0,0.0
H0385,JJ Singh,D,Arts and Humanities,1,1,0,0,0.0
H0385,JJ Singh,D,Child Care,1,1,0,0,0.0
H0385,JJ Singh,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0385,JJ Singh,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0385,JJ Singh,D,Courts Not of Record,1,1,0,0,0.0
H0385,JJ Singh,D,Educational Institutions,1,1,0,0,0.0
H0385,JJ Singh,D,Land Development and Use,1,1,0,0,0.0
H0385,JJ Singh,D,Motor Vehicles,1,1,0,0,0.0
H0385,JJ Singh,D,Solar Energy,1,1,0,0,0.0
H0385,JJ Singh,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0386,Jessica L. Anderson,D,Arts and Humanities,1,1,0,0,0.0
H0386,Jessica L. Anderson,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0386,Jessica L. Anderson,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0386,Jessica L. Anderson,D,Courts Not of Record,1,1,0,0,0.0
H0386,Jessica L. Anderson,D,Educational Institutions,1,1,0,0,0.0
H0386,Jessica L. Anderson,D,General Assembly,1,1,0,0,0.0
H0386,Jessica L. Anderson,D,Land Development and Use,2,1,0,0,0.0
H0386,Jessica L. Anderson,D,Motor Vehicles,1,1,0,0,0.0
H0386,Jessica L. Anderson,D,Solar Energy,2,1,0,0,0.0
H0386,Jessica L. Anderson,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0386,Jessica L. Anderson,D,Wind Energy,1,1,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Arts and Humanities,1,1,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Child Care,1,1,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Educational Institutions,1,1,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Land Development and Use,1,1,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Motor Vehicles,1,1,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Solar Energy,1,1,0,0,0.0
H0387,"Karen R. ""Kacey"" Carnegie",D,Wind Energy,1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,Child Care,1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,Courts Not of Record,1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,Educational Institutions,1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,Land Development and Use,1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,Motor Vehicles,1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,Solar Energy,1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0388,Stacey Annie Carroll,D,Wind Energy,1,1,0,0,0.0
H0389,Nicole Cole,D,Arts and Humanities,1,1,0,0,0.0
H0389,Nicole Cole,D,Child Care,1,1,0,0,0.0
H0389,Nicole Cole,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0389,Nicole Cole,D,Courts Not of Record,1,1,0,0,0.0
H0389,Nicole Cole,D,Land Development and Use,2,1,0,0,0.0
H0389,Nicole Cole,D,Motor Vehicles,1,1,0,0,0.0
H0389,Nicole Cole,D,Solar Energy,2,1,0,0,0.0
H0389,Nicole Cole,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0389,Nicole Cole,D,Wind Energy,1,1,0,0,0.0
H0390,Mitchell Cornett,R,Arts and Humanities,1,1,0,0,0.0
H0390,Mitchell Cornett,R,Child Care,1,1,0,0,0.0
H0390,Mitchell Cornett,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0390,Mitchell Cornett,R,Courts Not of Record,1,1,0,0,0.0
H0390,Mitchell Cornett,R,General Assembly,1,1,0,0,0.0
H0390,Mitchell Cornett,R,Land Development and Use,1,1,0,0,0.0
H0390,Mitchell Cornett,R,Motor Vehicles,1,1,0,0,0.0
H0390,Mitchell Cornett,R,Solar Energy,1,1,0,0,0.0
H0390,Mitchell Cornett,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0390,Mitchell Cornett,R,Wind Energy,1,1,0,0,0.0
H0391,Lindsey Dougherty,D,Arts and Humanities,1,1,0,0,0.0
H0391,Lindsey Dougherty,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0391,Lindsey Dougherty,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0391,Lindsey Dougherty,D,Courts Not of Record,1,1,0,0,0.0
H0391,Lindsey Dougherty,D,Educational Institutions,1,1,0,0,0.0
H0391,Lindsey Dougherty,D,General Assembly,1,1,0,0,0.0
H0391,Lindsey Dougherty,D,Land Development and Use,1,1,0,0,0.0
H0391,Lindsey Dougherty,D,Motor Vehicles,1,1,0,0,0.0
H0391,Lindsey Dougherty,D,Solar Energy,1,1,0,0,0.0
H0391,Lindsey Dougherty,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0391,Lindsey Dougherty,D,Wind Energy,1,1,0,0,0.0
H0392,Mark C. Downey,D,Arts and Humanities,1,1,0,0,0.0
H0392,Mark C. Downey,D,Child Care,1,1,0,0,0.0
H0392,Mark C. Downey,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0392,Mark C. Downey,D,Courts Not of Record,1,1,0,0,0.0
H0392,Mark C. Downey,D,General Assembly,1,1,0,0,0.0
H0392,Mark C. Downey,D,Land Development and Use,2,1,0,0,0.0
H0392,Mark C. Downey,D,Motor Vehicles,1,1,0,0,0.0
H0392,Mark C. Downey,D,Solar Energy,2,1,0,0,0.0
H0392,Mark C. Downey,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0392,Mark C. Downey,D,Wind Energy,1,1,0,0,0.0
H0393,Lily V. Franklin,D,Child Care,1,1,0,0,0.0
H0393,Lily V. Franklin,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0393,Lily V. Franklin,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0393,Lily V. Franklin,D,Courts Not of Record,1,1,0,0,0.0
H0393,Lily V. Franklin,D,Educational Institutions,1,1,0,0,0.0
H0393,Lily V. Franklin,D,General Assembly,1,1,0,0,0.0
H0393,Lily V. Franklin,D,Land Development and Use,1,1,0,0,0.0
H0393,Lily V. Franklin,D,Motor Vehicles,1,1,0,0,0.0
H0393,Lily V. Franklin,D,Solar Energy,1,1,0,0,0.0
H0393,Lily V. Franklin,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0393,Lily V. Franklin,D,Wind Energy,1,1,0,0,0.0
H0394,Karen Hamilton,R,Arts and Humanities,1,1,0,0,0.0
H0394,Karen Hamilton,R,Child Care,1,1,1,0,0.0
H0394,Karen Hamilton,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0394,Karen Hamilton,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0394,Karen Hamilton,R,Courts Not of Record,1,1,0,0,0.0
H0394,Karen Hamilton,R,Educational Institutions,1,1,0,0,0.0
H0394,Karen Hamilton,R,General Assembly,1,1,0,0,0.0
H0394,Karen Hamilton,R,Land Development and Use,1,1,0,0,0.0
H0394,Karen Hamilton,R,Motor Vehicles,1,1,0,0,0.0
H0394,Karen Hamilton,R,Solar Energy,1,1,0,0,0.0
H0394,Karen Hamilton,R,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0394,Karen Hamilton,R,Wind Energy,1,1,1,0,0.0
H0395,John Chilton McAuliff,D,Arts and Humanities,1,1,0,0,0.0
H0395,John Chilton McAuliff,D,Child Care,1,1,0,0,0.0
H0395,John Chilton McAuliff,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0395,John Chilton McAuliff,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0395,John Chilton McAuliff,D,Courts Not of Record,1,1,0,0,0.0
H0395,John Chilton McAuliff,D,Educational Institutions,1,1,0,0,0.0
H0395,John Chilton McAuliff,D,Land Development and Use,1,1,0,0,0.0
H0395,John Chilton McAuliff,D,Motor Vehicles,1,1,0,0,0.0
H0395,John Chilton McAuliff,D,Solar Energy,1,1,0,0,0.0
H0395,John Chilton McAuliff,D,Wind Energy,1,1,0,0,0.0
H0396,Leslie Chambers Mehta,D,Arts and Humanities,1,1,0,0,0.0
H0396,Leslie Chambers Mehta,D,Child Care,1,1,0,0,0.0
H0396,Leslie Chambers Mehta,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0396,Leslie Chambers Mehta,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0396,Leslie Chambers Mehta,D,Educational Institutions,1,1,0,0,0.0
H0396,Leslie Chambers Mehta,D,General Assembly,1,1,0,0,0.0
H0396,Leslie Chambers Mehta,D,Land Development and Use,1,1,0,0,0.0
H0396,Leslie Chambers Mehta,D,Solar Energy,1,1,0,0,0.0
H0396,Leslie Chambers Mehta,D,Wind Energy,1,1,0,0,0.0
H0397,May Nivar,D,Arts and Humanities,1,1,0,0,0.0
H0397,May Nivar,D,Child Care,1,1,0,0,0.0
H0397,May Nivar,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0397,May Nivar,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0397,May Nivar,D,Courts Not of Record,1,1,0,0,0.0
H0397,May Nivar,D,Educational Institutions,1,1,0,0,0.0
H0397,May Nivar,D,General Assembly,1,1,0,0,0.0
H0397,May Nivar,D,Land Development and Use,2,1,0,0,0.0
H0397,May Nivar,D,Motor Vehicles,1,1,0,0,0.0
H0397,May Nivar,D,Solar Energy,2,1,0,0,0.0
H0397,May Nivar,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0398,Justin Pence,R,Arts and Humanities,1,1,0,0,0.0
H0398,Justin Pence,R,Child Care,1,1,0,0,0.0
H0398,Justin Pence,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0398,Justin Pence,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0398,Justin Pence,R,Educational Institutions,1,1,0,0,0.0
H0398,Justin Pence,R,General Assembly,1,1,0,0,0.0
H0398,Justin Pence,R,Land Development and Use,1,1,0,0,0.0
H0398,Justin Pence,R,Motor Vehicles,1,1,0,0,0.0
H0398,Justin Pence,R,Solar Energy,1,1,0,0,0.0
H0398,Justin Pence,R,Wind Energy,1,1,1,0,0.0
H0399,Kimberly Pope Adams,D,Arts and Humanities,1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,Child Care,1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,Courts Not of Record,1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,Educational Institutions,1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,General Assembly,1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,Land Development and Use,1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,Solar Energy,1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0399,Kimberly Pope Adams,D,Wind Energy,1,1,0,0,0.0
H0400,Virgil Thornton,D,Arts and Humanities,1,1,0,0,0.0
H0400,Virgil Thornton,D,Child Care,1,1,0,0,0.0
H0400,Virgil Thornton,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0400,Virgil Thornton,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0400,Virgil Thornton,D,Educational Institutions,1,1,0,0,0.0
H0400,Virgil Thornton,D,General Assembly,1,1,0,0,0.0
H0400,Virgil Thornton,D,Land Development and Use,2,1,0,0,0.0
H0400,Virgil Thornton,D,Motor Vehicles,1,1,0,0,0.0
H0400,Virgil Thornton,D,Solar Energy,2,1,0,0,0.0
H0400,Virgil Thornton,D,Wind Energy,1,1,0,0,0.0
H0401,Madison Whittle,R,Arts and Humanities,1,1,0,0,0.0
H0401,Madison Whittle,R,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0401,Madison Whittle,R,"Counties, Cities, and Towns",1,1,0,0,0.0
H0401,Madison Whittle,R,Educational Institutions,1,1,0,0,0.0
H0401,Madison Whittle,R,General Assembly,1,1,0,0,0.0
H0401,Madison Whittle,R,Land Development and Use,1,1,0,0,0.0
H0401,Madison Whittle,R,Motor Vehicles,1,1,0,0,0.0
H0401,Madison Whittle,R,Solar Energy,1,1,0,0,0.0
H0401,Madison Whittle,R,Wind Energy,1,1,0,0,0.0
H0402,Charlie Schmidt,D,Arts and Humanities,1,1,0,0,0.0
H0402,Charlie Schmidt,D,Child Care,1,1,0,0,0.0
H0402,Charlie Schmidt,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0402,Charlie Schmidt,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0402,Charlie Schmidt,D,Domestic Relations,1,1,0,0,0.0
H0402,Charlie Schmidt,D,Educational Institutions,1,1,0,0,0.0
H0402,Charlie Schmidt,D,Land Development and Use,1,1,0,0,0.0
H0402,Charlie Schmidt,D,Motor Vehicles,1,1,0,0,0.0
H0402,Charlie Schmidt,D,Solar Energy,1,1,0,0,0.0
H0402,Charlie Schmidt,D,Wind Energy,1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,Arts and Humanities,1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,Courts Not of Record,1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,Educational Institutions,1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,Land Development and Use,1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,Motor Vehicles,1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,Solar Energy,1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0403,Gretchen M. Bulova,D,Wind Energy,1,1,0,0,0.0
H0404,Margaret A. Franklin,D,Arts and Humanities,1,1,0,0,0.0
H0404,Margaret A. Franklin,D,Child Care,1,1,0,0,0.0
H0404,Margaret A. Franklin,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0404,Margaret A. Franklin,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0404,Margaret A. Franklin,D,Courts Not of Record,1,1,0,0,0.0
H0404,Margaret A. Franklin,D,Domestic Relations,1,1,0,0,0.0
H0404,Margaret A. Franklin,D,Educational Institutions,1,1,0,0,0.0
H0404,Margaret A. Franklin,D,Land Development and Use,2,1,0,0,0.0
H0404,Margaret A. Franklin,D,Motor Vehicles,1,1,0,0,0.0
H0404,Margaret A. Franklin,D,Public Service Companies,2,1,0,0,0.0
H0404,Margaret A. Franklin,D,Solar Energy,2,1,0,0,0.0
H0404,Margaret A. Franklin,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0404,Margaret A. Franklin,D,Wind Energy,1,1,0,0,0.0
H0405,Garrett McGuire,D,Arts and Humanities,1,1,0,0,0.0
H0405,Garrett McGuire,D,Child Care,1,1,0,0,0.0
H0405,Garrett McGuire,D,"Counties, Cities, and Towns",2,1,0,0,0.0
H0405,Garrett McGuire,D,Courts Not of Record,1,1,0,0,0.0
H0405,Garrett McGuire,D,Domestic Relations,1,1,0,0,0.0
H0405,Garrett McGuire,D,Land Development and Use,2,1,0,0,0.0
H0405,Garrett McGuire,D,Motor Vehicles,1,1,0,0,0.0
H0405,Garrett McGuire,D,Solar Energy,2,1,0,0,0.0
H0405,Garrett McGuire,D,"Wills, Trusts, and Fiduciaries",1,1,0,0,0.0
H0405,Garrett McGuire,D,Wind Energy,1,1,0,0,0.0
H0406,Kirk McPike,D,Administration of Government,1,1,0,0,0.0
H0406,Kirk McPike,D,Arts and Humanities,1,1,0,0,0.0
H0406,Kirk McPike,D,Child Care,1,1,0,0,0.0
H0406,Kirk McPike,D,"Commissions, Boards, and Institutions Generally",1,1,0,0,0.0
H0406,Kirk McPike,D,"Counties, Cities, and Towns",1,1,0,0,0.0
H0406,Kirk McPike,D,Courts Not of Record,1,1,0,0,0.0
H0406,Kirk McPike,D,Educational Institutions,1,1,0,0,0.0
H0406,Kirk McPike,D,Land Development and Use,1,1,0,0,0.0
H0406,Kirk McPike,D,Motor Vehicles,1,1,0,0,0.0
H0406,Kirk McPike,D,"Pensions, Benefits, and Retirement",1,1,0,0,0.0
H0406,Kirk McPike,D,Public Service Companies,1,1,0,0,0.0
H0406,Kirk McPike,D,Solar Energy,1,1,0,0,0.0
H0406,Kirk McPike,D,Trade and Commerce,1,1,0,0,0.0
H0406,Kirk McPike,D,Wind Energy,1,1,0,0,0.0
H0407,Andrew Rice,R,Civil Remedies and Procedure,1,1,0,0,0.0
H0407,Andrew Rice,R,Criminal Procedure,1,1,0,0,0.0
H0407,Andrew Rice,R,Electronic Processes,1,1,0,0,0.0
H0407,Andrew Rice,R,Higher Education,1,1,0,0,0.0
H0407,Andrew Rice,R,Public Service Companies,1,1,0,0,0.0
H0407,Andrew Rice,R,Uncodified Legislation,1,1,0,0,0.0
H0407,Andrew Rice,R,Unemployment Compensation,1,1,0,0,0.0
H0108,Vivian E. Watts,D,"Counties, Cities, and Towns",1,0,0,0,0.0
H0108,Vivian E. Watts,D,Land Development and Use,1,0,0,0,0.0
H0108,Vivian E. Watts,D,Solar Energy,1,0,0,0,0.0
H0173,Jeion A. Ward,D,"Commissions, Boards, and Institutions Generally",1,0,0,0,0.0
H0173,Jeion A. Ward,D,Educational Institutions,1,0,0,0,0.0
H0206,Barry D. Knight,R,Administration of Government,3,0,0,0,0.0
H0206,Barry D. Knight,R,Agriculture and Food,13,0,0,0,0.0
H0206,Barry D. Knight,R,Alcoholic Beverage and Cannabis Control,22,0,0,0,0.0
H0206,Barry D. Knight,R,Armed Forces,6,0,0,0,0.0
H0206,Barry D. Knight,R,Behavioral Health,17,0,0,0,0.0
H0206,Barry D. Knight,R,Budget and Appropriations,19,0,0,0,0.0
H0206,Barry D. Knight,R,Business and Commerce,38,0,0,0,0.0
H0206,Barry D. Knight,R,Constitutional Amendments,18,0,0,0,0.0
H0206,Barry D. Knight,R,Contraceptives,1,0,0,0,0.0
H0206,Barry D. Knight,R,Courts and Civil Law,29,0,0,0,0.0
