member_id,MBR_NAME,party,topic_name,topic_vote_events,eligible_topic_events,party_break_events,cross_party_events,cross_party_pct
H0350,Ellen H. Campbell,R,Armed Forces,24,24,1,1,4.166666666666666
H0350,Ellen H. Campbell,R,Technology and Data,25,24,1,1,4.166666666666666
H0371,Amy J. Laufer,D,Technology and Data,24,24,1,1,4.166666666666666
H0373,Ian T. Lovejoy,R,Marriage and Domestic Relations,26,24,1,1,4.166666666666666
H0177,David L. Bulova,D,Technology and Data,27,25,1,1,4.0
H0208,Charniele L. Herring,D,Technology and Data,25,25,1,1,4.0
H0224,James W. Morefield,R,Technology and Data,25,25,1,1,4.0
H0368,Michael J. Jones,D,Technology and Data,31,25,1,1,4.0
H0301,David A. Reid,D,Technology and Data,26,26,1,1,3.8461538461538463
H0345,Anne Ferrell Tata,R,Technology and Data,26,26,1,1,3.8461538461538463
H0150,"Daniel W. Marshall, III",R,Agriculture and Food,65,27,1,1,3.7037037037037033
H0242,Israel D. O'Quinn,R,Technology and Data,27,27,2,1,3.7037037037037033
H0329,Bill Wiley,R,Technology and Data,27,27,1,1,3.7037037037037033
H0335,Mike A. Cherry,R,Marriage and Domestic Relations,30,27,1,1,3.7037037037037033
H0346,Kim A. Taylor,R,Technology and Data,28,27,1,1,3.7037037037037033
H0323,Shelly A. Simonds,D,Technology and Data,28,28,1,1,3.571428571428571
H0335,Mike A. Cherry,R,Technology and Data,28,28,2,1,3.571428571428571
H0373,Ian T. Lovejoy,R,Technology and Data,30,28,1,1,3.571428571428571
H0357,Will Davis,R,Technology and Data,29,29,1,1,3.4482758620689653
H0382,Joshua E. Thomas,D,Technology and Data,30,30,1,1,3.3333333333333335
H0336,Nadarius E. Clark,D,Technology and Data,32,31,1,1,3.225806451612903
H0345,Anne Ferrell Tata,R,Marriage and Domestic Relations,33,31,1,1,3.225806451612903
H0056,Terry G. Kilgore,R,Technology and Data,32,32,1,1,3.125
H0239,Alfonso H. Lopez,D,Technology and Data,33,33,1,1,3.0303030303030303
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Technology and Data,33,33,1,1,3.0303030303030303
H0150,"Daniel W. Marshall, III",R,Insurance,74,34,1,1,2.941176470588235
H0344,Irene Shin,D,Technology and Data,35,34,1,1,2.941176470588235
H0380,Atoosa R. Reaser,D,Technology and Data,34,34,1,1,2.941176470588235
H0173,Jeion A. Ward,D,Technology and Data,36,35,1,1,2.857142857142857
H0348,Wren M. Williams,R,Technology and Data,36,35,1,1,2.857142857142857
H0279,Nicholas J. Freitas,R,Insurance,38,36,8,1,2.7777777777777777
H0313,Amanda E. Batten,R,Technology and Data,37,37,3,1,2.7027027027027026
H0325,Wendell S. Walker,R,Agriculture and Food,37,37,2,1,2.7027027027027026
H0351,Holly M. Seibold,D,Technology and Data,37,37,1,1,2.7027027027027026
H0357,Will Davis,R,Agriculture and Food,37,37,1,1,2.7027027027027026
H0364,Timothy P. Griffin,R,Insurance,37,37,11,1,2.7027027027027026
H0206,Barry D. Knight,R,Health and Healthcare,126,38,1,1,2.631578947368421
H0358,"Mark L. Earley, Jr.",R,Marriage and Domestic Relations,39,38,2,1,2.631578947368421
H0377,Delores Oates,R,Insurance,38,38,8,1,2.631578947368421
H0231,Tony O. Wilt,R,Social Services,39,39,3,1,2.564102564102564
H0242,Israel D. O'Quinn,R,Agriculture and Food,40,39,1,1,2.564102564102564
H0333,Jason S. Ballard,R,Agriculture and Food,40,39,2,1,2.564102564102564
H0337,A.C. Cordoza,R,Technology and Data,39,39,1,1,2.564102564102564
H0352,"Jonathan ""Jed"" Arnold",R,Insurance,40,39,4,1,2.564102564102564
H0357,Will Davis,R,Social Services,39,39,2,1,2.564102564102564
H0358,"Mark L. Earley, Jr.",R,State Government,40,40,2,1,2.5
H0150,"Daniel W. Marshall, III",R,Unclassified,168,41,2,1,2.4390243902439024
H0264,Marcus B. Simon,D,Agriculture and Food,42,41,2,1,2.4390243902439024
H0264,Marcus B. Simon,D,Insurance,41,41,1,1,2.4390243902439024
H0279,Nicholas J. Freitas,R,Agriculture and Food,43,42,3,1,2.380952380952381
H0348,Wren M. Williams,R,Social Services,43,42,5,1,2.380952380952381
H0383,Eric R. Zehr,R,Social Services,43,42,6,1,2.380952380952381
H0329,Bill Wiley,R,Insurance,44,44,5,1,2.272727272727273
H0322,Don Scott,D,State Government,45,45,1,1,2.2222222222222223
H0333,Jason S. Ballard,R,Social Services,46,46,1,1,2.1739130434782608
H0242,Israel D. O'Quinn,R,Housing,51,47,1,1,2.127659574468085
H0294,Karrie K. Delaney,D,Marriage and Domestic Relations,49,47,1,1,2.127659574468085
H0362,"Thomas A. Garrett, Jr.",R,Housing,51,47,7,1,2.127659574468085
H0262,"James A. ""Jay"" Leftwich",R,Marriage and Domestic Relations,49,48,2,1,2.083333333333333
H0279,Nicholas J. Freitas,R,Housing,51,48,11,1,2.083333333333333
H0227,Luke E. Torian,D,Agriculture and Food,55,49,1,1,2.0408163265306123
H0362,"Thomas A. Garrett, Jr.",R,Environment and Conservation,55,49,7,1,2.0408163265306123
H0238,M. Keith Hodges,R,Social Services,51,51,1,1,1.9607843137254901
H0279,Nicholas J. Freitas,R,Environment and Conservation,55,51,11,1,1.9607843137254901
H0358,"Mark L. Earley, Jr.",R,Environment and Conservation,52,51,1,1,1.9607843137254901
H0108,Vivian E. Watts,D,Marriage and Domestic Relations,55,52,1,1,1.9230769230769231
H0342,Phillip A. Scott,R,Environment and Conservation,56,52,11,1,1.9230769230769231
H0242,Israel D. O'Quinn,R,Higher Education,57,54,5,1,1.8518518518518516
H0357,Will Davis,R,Environment and Conservation,54,54,2,1,1.8518518518518516
H0376,Paul V. Milde,R,Behavioral Health,57,54,7,1,1.8518518518518516
H0377,Delores Oates,R,Environment and Conservation,54,54,6,1,1.8518518518518516
H0224,James W. Morefield,R,State Government,55,55,2,1,1.8181818181818181
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Higher Education,55,55,2,1,1.8181818181818181
H0325,Wendell S. Walker,R,Higher Education,55,55,2,1,1.8181818181818181
H0357,Will Davis,R,Higher Education,55,55,2,1,1.8181818181818181
H0368,Michael J. Jones,D,Public Safety,68,56,1,1,1.7857142857142856
H0333,Jason S. Ballard,R,Higher Education,58,57,2,1,1.7543859649122806
H0347,"H. Otto Wachsmann, Jr.",R,Environment and Conservation,57,57,4,1,1.7543859649122806
H0364,Timothy P. Griffin,R,Behavioral Health,57,57,7,1,1.7543859649122806
H0377,Delores Oates,R,Housing,59,58,5,1,1.7241379310344827
H0124,R. Lee Ware,R,Firearms,59,59,1,1,1.694915254237288
H0264,Marcus B. Simon,D,Environment and Conservation,60,59,8,1,1.694915254237288
H0362,"Thomas A. Garrett, Jr.",R,"Study Commissions, Committees, and Reports",64,59,9,1,1.694915254237288
H0384,Eric Phillips,R,Business and Commerce,61,59,1,1,1.694915254237288
H0150,"Daniel W. Marshall, III",R,Education,275,60,6,1,1.6666666666666667
H0295,Kelly K. Convirs-Fowler,D,Firearms,63,60,1,1,1.6666666666666667
H0349,Jackie H. Glass,D,Agriculture and Food,63,60,1,1,1.6666666666666667
H0136,"Thomas C. Wright, Jr.",R,Business and Commerce,66,61,4,1,1.639344262295082
H0242,Israel D. O'Quinn,R,Behavioral Health,63,61,2,1,1.639344262295082
H0357,Will Davis,R,Behavioral Health,62,61,3,1,1.639344262295082
H0242,Israel D. O'Quinn,R,Environment and Conservation,67,62,1,1,1.6129032258064515
H0264,Marcus B. Simon,D,Higher Education,63,62,3,1,1.6129032258064515
H0378,Chris Obenshain,R,Business and Commerce,62,62,1,1,1.6129032258064515
H0383,Eric R. Zehr,R,"Study Commissions, Committees, and Reports",63,63,9,1,1.5873015873015872
H0206,Barry D. Knight,R,Labor and Employment,170,64,2,1,1.5625
H0357,Will Davis,R,"Study Commissions, Committees, and Reports",64,64,1,1,1.5625
H0358,"Mark L. Earley, Jr.",R,Business and Commerce,67,64,4,1,1.5625
H0367,Geary Higgins,R,Public Safety,64,64,1,1,1.5625
H0369,Hillary Pugh Kent,R,Public Safety,64,64,2,1,1.5625
H0124,R. Lee Ware,R,Public Safety,66,65,4,1,1.5384615384615385
H0150,"Daniel W. Marshall, III",R,Health and Healthcare,181,65,2,1,1.5384615384615385
H0181,C. Todd Gilbert,R,Environment and Conservation,69,65,7,1,1.5384615384615385
H0330,Candi Mundon King,D,Insurance,70,65,2,1,1.5384615384615385
H0335,Mike A. Cherry,R,State Government,66,65,5,1,1.5384615384615385
H0384,Eric Phillips,R,Behavioral Health,66,65,2,1,1.5384615384615385
H0313,Amanda E. Batten,R,"Study Commissions, Committees, and Reports",66,66,7,1,1.5151515151515151
H0314,Joshua G. Cole,D,Public Safety,72,66,2,1,1.5151515151515151
H0335,Mike A. Cherry,R,Business and Commerce,66,66,4,1,1.5151515151515151
H0365,"Rozia A. Henson, Jr.",D,Public Safety,67,66,1,1,1.5151515151515151
H0329,Bill Wiley,R,Higher Education,67,67,3,1,1.4925373134328357
H0334,Elizabeth B. Bennett-Parker,D,Public Safety,69,67,1,1,1.4925373134328357
H0335,Mike A. Cherry,R,Firearms,68,67,1,1,1.4925373134328357
H0371,Amy J. Laufer,D,Public Safety,68,67,1,1,1.4925373134328357
H0360,Michael B. Feggans,D,Business and Commerce,72,68,1,1,1.4705882352941175
H0364,Timothy P. Griffin,R,Public Safety,69,68,8,1,1.4705882352941175
H0212,Betsy B. Carr,D,Environment and Conservation,70,69,4,1,1.4492753623188406
H0346,Kim A. Taylor,R,Taxes and Revenue,74,69,1,1,1.4492753623188406
H0353,Bonita G. Anthony,D,Public Safety,69,69,1,1,1.4492753623188406
H0355,Laura Jane Cohen,D,Business and Commerce,69,69,1,1,1.4492753623188406
H0360,Michael B. Feggans,D,Behavioral Health,69,69,1,1,1.4492753623188406
H0227,Luke E. Torian,D,Behavioral Health,79,70,1,1,1.4285714285714286
H0242,Israel D. O'Quinn,R,Business and Commerce,74,70,3,1,1.4285714285714286
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Family and Children,74,70,4,1,1.4285714285714286
H0284,"Marcia S. ""Cia"" Price",D,Public Safety,70,70,2,1,1.4285714285714286
H0321,Chris S. Runion,R,Elections and Voting,71,70,3,1,1.4285714285714286
H0323,Shelly A. Simonds,D,Public Safety,71,70,1,1,1.4285714285714286
H0376,Paul V. Milde,R,Family and Children,74,70,4,1,1.4285714285714286
H0347,"H. Otto Wachsmann, Jr.",R,State Government,71,71,2,1,1.4084507042253522
H0322,Don Scott,D,Elections and Voting,72,72,1,1,1.3888888888888888
H0330,Candi Mundon King,D,Behavioral Health,73,72,2,1,1.3888888888888888
H0253,Terry L. Austin,R,Behavioral Health,73,73,4,1,1.36986301369863
H0056,Terry G. Kilgore,R,Business and Commerce,75,74,1,1,1.3513513513513513
H0358,"Mark L. Earley, Jr.",R,Taxes and Revenue,76,74,2,1,1.3513513513513513
H0364,Timothy P. Griffin,R,Taxes and Revenue,74,74,12,1,1.3513513513513513
H0231,Tony O. Wilt,R,Behavioral Health,75,75,6,1,1.3333333333333335
H0242,Israel D. O'Quinn,R,Public Safety,79,75,1,1,1.3333333333333335
H0305,Kathy K.L. Tran,D,Public Safety,75,75,3,1,1.3333333333333335
H0382,Joshua E. Thomas,D,Behavioral Health,77,75,1,1,1.3333333333333335
H0384,Eric Phillips,R,Family and Children,76,75,1,1,1.3333333333333335
H0323,Shelly A. Simonds,D,Environment and Conservation,79,76,1,1,1.3157894736842104
H0242,Israel D. O'Quinn,R,Family and Children,78,77,1,1,1.2987012987012987
H0313,Amanda E. Batten,R,Taxes and Revenue,77,77,2,1,1.2987012987012987
H0343,Briana D. Sewell,D,Behavioral Health,78,77,1,1,1.2987012987012987
H0227,Luke E. Torian,D,Housing,82,78,1,1,1.282051282051282
H0231,Tony O. Wilt,R,"Study Commissions, Committees, and Reports",79,78,4,1,1.282051282051282
H0242,Israel D. O'Quinn,R,Taxes and Revenue,80,78,3,1,1.282051282051282
H0247,Michael J. Webert,R,Business and Commerce,82,78,2,1,1.282051282051282
H0352,"Jonathan ""Jed"" Arnold",R,Business and Commerce,80,78,4,1,1.282051282051282
H0264,Marcus B. Simon,D,"Study Commissions, Committees, and Reports",79,79,1,1,1.2658227848101267
H0355,Laura Jane Cohen,D,Taxes and Revenue,79,79,1,1,1.2658227848101267
H0173,Jeion A. Ward,D,Public Safety,83,80,1,1,1.25
H0208,Charniele L. Herring,D,Public Safety,80,80,1,1,1.25
H0227,Luke E. Torian,D,Family and Children,89,80,1,1,1.25
H0377,Delores Oates,R,Taxes and Revenue,80,80,6,1,1.25
H0227,Luke E. Torian,D,"Study Commissions, Committees, and Reports",91,81,1,1,1.2345679012345678
H0253,Terry L. Austin,R,Family and Children,82,81,2,1,1.2345679012345678
H0333,Jason S. Ballard,R,Taxes and Revenue,82,81,2,1,1.2345679012345678
H0357,Will Davis,R,Public Safety,82,81,1,1,1.2345679012345678
H0329,Bill Wiley,R,Taxes and Revenue,86,82,2,1,1.2195121951219512
H0325,Wendell S. Walker,R,Behavioral Health,83,83,2,1,1.2048192771084338
H0362,"Thomas A. Garrett, Jr.",R,Family and Children,98,83,10,1,1.2048192771084338
H0380,Atoosa R. Reaser,D,Elections and Voting,83,83,1,1,1.2048192771084338
H0238,M. Keith Hodges,R,Taxes and Revenue,85,84,2,1,1.1904761904761905
H0239,Alfonso H. Lopez,D,Environment and Conservation,115,84,1,1,1.1904761904761905
H0314,Joshua G. Cole,D,Business and Commerce,91,84,2,1,1.1904761904761905
H0367,Geary Higgins,R,Behavioral Health,84,84,2,1,1.1904761904761905
H0177,David L. Bulova,D,Public Safety,90,86,1,1,1.1627906976744187
H0227,Luke E. Torian,D,Business and Commerce,91,86,1,1,1.1627906976744187
H0328,Scott A. Wyatt,R,Taxes and Revenue,87,86,2,1,1.1627906976744187
H0330,Candi Mundon King,D,Elections and Voting,95,86,2,1,1.1627906976744187
H0375,Adele Y. McClure,D,Public Safety,87,86,1,1,1.1627906976744187
H0239,Alfonso H. Lopez,D,Public Safety,88,87,1,1,1.1494252873563218
H0361,Debra D. Gardner,D,Elections and Voting,90,87,1,1,1.1494252873563218
H0350,Ellen H. Campbell,R,Taxes and Revenue,91,88,3,1,1.1363636363636365
H0380,Atoosa R. Reaser,D,Public Safety,89,88,1,1,1.1363636363636365
H0308,Joseph P. McNamara,R,Elections and Voting,91,89,5,1,1.1235955056179776
H0330,Candi Mundon King,D,Public Safety,92,90,2,1,1.1111111111111112
H0358,"Mark L. Earley, Jr.",R,Family and Children,90,90,2,1,1.1111111111111112
H0351,Holly M. Seibold,D,Public Safety,92,91,1,1,1.098901098901099
H0385,JJ Singh,D,Family and Children,97,92,1,1,1.0869565217391304
H0264,Marcus B. Simon,D,Business and Commerce,96,93,7,1,1.0752688172043012
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Public Safety,96,94,1,1,1.0638297872340425
H0314,Joshua G. Cole,D,Energy and Utilities,99,95,4,1,1.0526315789473684
H0328,Scott A. Wyatt,R,Elections and Voting,97,95,3,1,1.0526315789473684
H0365,"Rozia A. Henson, Jr.",D,Energy and Utilities,96,95,3,1,1.0526315789473684
H0212,Betsy B. Carr,D,Public Safety,97,96,1,1,1.0416666666666665
H0364,Timothy P. Griffin,R,Energy and Utilities,96,96,10,1,1.0416666666666665
H0327,Rodney T. Willett,D,Family and Children,97,97,1,1,1.0309278350515463
H0346,Kim A. Taylor,R,Transportation,115,97,1,1,1.0309278350515463
H0325,Wendell S. Walker,R,Family and Children,98,98,2,1,1.0204081632653061
H0353,Bonita G. Anthony,D,Energy and Utilities,99,98,2,1,1.0204081632653061
H0354,Katrina Callsen,D,Public Safety,99,98,4,1,1.0204081632653061
H0279,Nicholas J. Freitas,R,Transportation,106,100,11,1,1.0
H0355,Laura Jane Cohen,D,Higher Education,103,100,2,1,1.0
H0361,Debra D. Gardner,D,Energy and Utilities,104,101,2,1,0.9900990099009901
H0264,Marcus B. Simon,D,Housing,104,102,2,1,0.9803921568627451
H0327,Rodney T. Willett,D,Environment and Conservation,102,102,1,1,0.9803921568627451
H0266,Sam Rasoul,D,Energy and Utilities,107,103,3,1,0.9708737864077669
H0342,Phillip A. Scott,R,Transportation,107,103,12,1,0.9708737864077669
H0325,Wendell S. Walker,R,Courts and Civil Law,104,104,2,1,0.9615384615384616
H0349,Jackie H. Glass,D,Courts and Civil Law,109,104,1,1,0.9615384615384616
H0384,Eric Phillips,R,Courts and Civil Law,105,104,3,1,0.9615384615384616
H0238,M. Keith Hodges,R,Family and Children,106,105,1,1,0.9523809523809524
H0314,Joshua G. Cole,D,Transportation,110,105,3,1,0.9523809523809524
H0355,Laura Jane Cohen,D,Energy and Utilities,106,105,2,1,0.9523809523809524
H0259,"Hyland F. ""Buddy"" Fowler, Jr.",R,Courts and Civil Law,111,106,3,1,0.9433962264150944
H0365,"Rozia A. Henson, Jr.",D,Transportation,106,106,3,1,0.9433962264150944
H0377,Delores Oates,R,Transportation,106,106,8,1,0.9433962264150944
H0379,David Owen,R,Courts and Civil Law,107,106,2,1,0.9433962264150944
H0242,Israel D. O'Quinn,R,Elections and Voting,110,107,4,1,0.9345794392523363
H0073,"Robert D. Orrock, Sr.",R,Transportation,115,108,1,1,0.9259259259259258
H0334,Elizabeth B. Bennett-Parker,D,Transportation,111,108,2,1,0.9259259259259258
H0382,Joshua E. Thomas,D,Public Safety,111,108,2,1,0.9259259259259258
H0377,Delores Oates,R,Courts and Civil Law,111,110,3,1,0.9090909090909091
H0371,Amy J. Laufer,D,Transportation,113,112,2,1,0.8928571428571428
H0247,Michael J. Webert,R,Transportation,118,113,12,1,0.8849557522123894
H0329,Bill Wiley,R,Courts and Civil Law,115,114,1,1,0.8771929824561403
H0336,Nadarius E. Clark,D,Transportation,116,114,2,1,0.8771929824561403
H0212,Betsy B. Carr,D,Energy and Utilities,117,116,4,1,0.8620689655172413
H0305,Kathy K.L. Tran,D,Transportation,116,116,4,1,0.8620689655172413
H0212,Betsy B. Carr,D,Courts and Civil Law,120,117,1,1,0.8547008547008548
H0219,Patrick A. Hope,D,Family and Children,129,117,1,1,0.8547008547008548
H0253,Terry L. Austin,R,Courts and Civil Law,118,117,3,1,0.8547008547008548
H0356,Rae Cousins,D,Public Safety,118,117,4,1,0.8547008547008548
H0362,"Thomas A. Garrett, Jr.",R,Health and Healthcare,131,120,22,1,0.8333333333333334
H0384,Eric Phillips,R,Health and Healthcare,123,120,3,1,0.8333333333333334
H0295,Kelly K. Convirs-Fowler,D,Budget and Appropriations,124,121,2,1,0.8264462809917356
H0377,Delores Oates,R,Health and Healthcare,125,122,15,1,0.819672131147541
H0308,Joseph P. McNamara,R,Courts and Civil Law,124,123,4,1,0.8130081300813009
H0357,Will Davis,R,Transportation,124,124,2,1,0.8064516129032258
H0383,Eric R. Zehr,R,Budget and Appropriations,126,125,13,1,0.8
H0352,"Jonathan ""Jed"" Arnold",R,Health and Healthcare,131,126,12,1,0.7936507936507936
H0247,Michael J. Webert,R,Budget and Appropriations,129,127,15,1,0.7874015748031495
H0262,"James A. ""Jay"" Leftwich",R,Budget and Appropriations,128,127,8,1,0.7874015748031495
H0313,Amanda E. Batten,R,Budget and Appropriations,129,129,7,1,0.7751937984496124
H0335,Mike A. Cherry,R,Family and Children,136,129,3,1,0.7751937984496124
H0357,Will Davis,R,Health and Healthcare,129,129,4,1,0.7751937984496124
H0362,"Thomas A. Garrett, Jr.",R,Local Government,146,132,17,1,0.7575757575757576
H0262,"James A. ""Jay"" Leftwich",R,Health and Healthcare,135,133,16,1,0.7518796992481203
H0264,Marcus B. Simon,D,Transportation,144,134,4,1,0.7462686567164178
H0323,Shelly A. Simonds,D,Budget and Appropriations,137,136,1,1,0.7352941176470588
H0360,Michael B. Feggans,D,Energy and Utilities,145,138,2,1,0.7246376811594203
H0207,Delores L. McQuinn,D,Budget and Appropriations,146,139,1,1,0.7194244604316548
H0227,Luke E. Torian,D,Budget and Appropriations,152,139,1,1,0.7194244604316548
H0269,"Richard C. ""Rip"" Sullivan, Jr.",D,Taxes and Revenue,168,139,2,1,0.7194244604316548
H0108,Vivian E. Watts,D,Health and Healthcare,144,140,1,1,0.7142857142857143
H0368,Michael J. Jones,D,Unclassified,156,140,1,1,0.7142857142857143
H0385,JJ Singh,D,Local Government,141,140,1,1,0.7142857142857143
H0279,Nicholas J. Freitas,R,Local Government,148,141,23,1,0.7092198581560284
H0365,"Rozia A. Henson, Jr.",D,Elections and Voting,142,142,6,1,0.7042253521126761
H0383,Eric R. Zehr,R,Unclassified,144,142,22,1,0.7042253521126761
H0266,Sam Rasoul,D,Budget and Appropriations,151,143,2,1,0.6993006993006993
H0361,Debra D. Gardner,D,Taxes and Revenue,151,143,1,1,0.6993006993006993
H0354,Katrina Callsen,D,Transportation,144,144,6,1,0.6944444444444444
H0376,Paul V. Milde,R,Labor and Employment,154,144,7,1,0.6944444444444444
H0264,Marcus B. Simon,D,Health and Healthcare,149,145,1,1,0.6896551724137931
H0364,Timothy P. Griffin,R,Transportation,146,145,19,1,0.6896551724137931
H0325,Wendell S. Walker,R,Unclassified,148,146,3,1,0.684931506849315
H0356,Rae Cousins,D,Transportation,151,146,4,1,0.684931506849315
H0383,Eric R. Zehr,R,Transportation,152,146,15,1,0.684931506849315
H0343,Briana D. Sewell,D,Budget and Appropriations,147,147,1,1,0.6802721088435374
H0173,Jeion A. Ward,D,Energy and Utilities,199,148,1,1,0.6756756756756757
H0366,Phil M. Hernandez,D,Taxes and Revenue,149,148,3,1,0.6756756756756757
H0219,Patrick A. Hope,D,Local Government,157,149,1,1,0.6711409395973155
H0330,Candi Mundon King,D,Taxes and Revenue,154,149,4,1,0.6711409395973155
H0308,Joseph P. McNamara,R,Taxes and Revenue,155,150,13,1,0.6666666666666667
H0314,Joshua G. Cole,D,Local Government,160,150,2,1,0.6666666666666667
H0364,Timothy P. Griffin,R,Local Government,151,150,16,1,0.6666666666666667
H0377,Delores Oates,R,Unclassified,151,150,11,1,0.6666666666666667
H0342,Phillip A. Scott,R,Unclassified,156,151,26,1,0.6622516556291391
H0364,Timothy P. Griffin,R,Labor and Employment,153,153,16,1,0.6535947712418301
H0349,Jackie H. Glass,D,Labor and Employment,156,154,1,1,0.6493506493506493
H0108,Vivian E. Watts,D,Taxes and Revenue,184,155,4,1,0.6451612903225806
H0124,R. Lee Ware,R,Labor and Employment,155,155,8,1,0.6451612903225806
H0242,Israel D. O'Quinn,R,Transportation,157,155,3,1,0.6451612903225806
H0313,Amanda E. Batten,R,Local Government,156,155,9,1,0.6451612903225806
H0360,Michael B. Feggans,D,Unclassified,157,156,4,1,0.641025641025641
