member_id,MBR_NAME_2025,party_2025,topic_name,topic_vote_events_2025,directional_topic_votes_2025,yes_votes_2025,no_votes_2025,yes_pct_2025,no_pct_2025,voting_tendency_2025,topic_provenance_2025,MBR_NAME_2026,party_2026,topic_vote_events_2026,directional_topic_votes_2026,yes_votes_2026,no_votes_2026,yes_pct_2026,no_pct_2026,voting_tendency_2026,topic_provenance_2026,topic_status,comparable_tendency,voting_tendency_changed,data_availability_changed,yes_pct_change,directional_topic_vote_change,MBR_NAME,party
H0297,,,Economic Development,,,,,,,,,Elizabeth R. Guzman,D,16.0,16.0,14.0,2.0,87.5,12.5,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Education,,,,,,,,,Elizabeth R. Guzman,D,329.0,326.0,305.0,21.0,93.55828220858896,6.441717791411043,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Educational Institutions,,,,,,,,,Elizabeth R. Guzman,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Elections,,,,,,,,,Elizabeth R. Guzman,D,5.0,5.0,5.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Elections and Voting,,,,,,,,,Elizabeth R. Guzman,D,94.0,93.0,91.0,2.0,97.84946236559139,2.1505376344086025,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Electronic Processes,,,,,,,,,Elizabeth R. Guzman,D,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Energy and Utilities,,,,,,,,,Elizabeth R. Guzman,D,150.0,140.0,129.0,11.0,92.14285714285714,7.857142857142857,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Environment and Conservation,,,,,,,,,Elizabeth R. Guzman,D,56.0,55.0,54.0,1.0,98.18181818181819,1.8181818181818181,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Family and Children,,,,,,,,,Elizabeth R. Guzman,D,64.0,62.0,60.0,2.0,96.7741935483871,3.225806451612903,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Financial Institutions and Services,,,,,,,,,Elizabeth R. Guzman,D,8.0,8.0,8.0,0.0,100.0,0.0,INSUFFICIENT DATA,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Firearms,,,,,,,,,Elizabeth R. Guzman,D,73.0,71.0,66.0,5.0,92.95774647887323,7.042253521126761,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,"Gambling, Lotteries, Etc.",,,,,,,,,Elizabeth R. Guzman,D,17.0,17.0,14.0,3.0,82.35294117647058,17.647058823529413,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,General Assembly,,,,,,,,,Elizabeth R. Guzman,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Health,,,,,,,,,Elizabeth R. Guzman,D,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Health and Healthcare,,,,,,,,,Elizabeth R. Guzman,D,93.0,86.0,77.0,9.0,89.53488372093024,10.465116279069768,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Higher Education,,,,,,,,,Elizabeth R. Guzman,D,52.0,51.0,47.0,4.0,92.15686274509804,7.8431372549019605,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Housing,,,,,,,,,Elizabeth R. Guzman,D,151.0,148.0,144.0,4.0,97.2972972972973,2.7027027027027026,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Indian Tribes,,,,,,,,,Elizabeth R. Guzman,D,8.0,8.0,7.0,1.0,87.5,12.5,INSUFFICIENT DATA,Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Insurance,,,,,,,,,Elizabeth R. Guzman,D,59.0,58.0,56.0,2.0,96.55172413793103,3.4482758620689653,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Labor and Employment,,,,,,,,,Elizabeth R. Guzman,D,197.0,193.0,178.0,15.0,92.2279792746114,7.772020725388601,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Land Development and Use,,,,,,,,,Elizabeth R. Guzman,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Local Government,,,,,,,,,Elizabeth R. Guzman,D,122.0,121.0,110.0,11.0,90.9090909090909,9.090909090909092,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Local Government and Officials,,,,,,,,,Elizabeth R. Guzman,D,3.0,3.0,2.0,1.0,66.66666666666666,33.33333333333333,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Marriage and Domestic Relations,,,,,,,,,Elizabeth R. Guzman,D,15.0,15.0,15.0,0.0,100.0,0.0,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Motor Vehicles,,,,,,,,,Elizabeth R. Guzman,D,2.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,"Pensions, Benefits, and Retirement",,,,,,,,,Elizabeth R. Guzman,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Professions and Occupations,,,,,,,,,Elizabeth R. Guzman,D,13.0,13.0,13.0,0.0,100.0,0.0,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Property and Conveyances,,,,,,,,,Elizabeth R. Guzman,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Public Safety,,,,,,,,,Elizabeth R. Guzman,D,64.0,63.0,59.0,4.0,93.65079365079364,6.349206349206349,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Public Service Companies,,,,,,,,,Elizabeth R. Guzman,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Social Services,,,,,,,,,Elizabeth R. Guzman,D,16.0,16.0,14.0,2.0,87.5,12.5,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Solar Energy,,,,,,,,,Elizabeth R. Guzman,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,State Government,,,,,,,,,Elizabeth R. Guzman,D,38.0,37.0,36.0,1.0,97.2972972972973,2.7027027027027026,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,"Study Commissions, Committees, and Reports",,,,,,,,,Elizabeth R. Guzman,D,66.0,64.0,58.0,6.0,90.625,9.375,YES,Official LIS subject | Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Taxes and Revenue,,,,,,,,,Elizabeth R. Guzman,D,60.0,60.0,57.0,3.0,95.0,5.0,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Technology and Data,,,,,,,,,Elizabeth R. Guzman,D,28.0,28.0,24.0,4.0,85.71428571428571,14.285714285714285,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Trade and Commerce,,,,,,,,,Elizabeth R. Guzman,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Transportation,,,,,,,,,Elizabeth R. Guzman,D,195.0,191.0,184.0,7.0,96.33507853403141,3.664921465968586,YES,Derived from LIS bill summary | Derived from LIS bill description,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Unclassified,,,,,,,,,Elizabeth R. Guzman,D,537.0,526.0,505.0,21.0,96.00760456273764,3.9923954372623576,YES,Unclassified,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Uncodified Legislation,,,,,,,,,Elizabeth R. Guzman,D,6.0,5.0,5.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Unemployment Compensation,,,,,,,,,Elizabeth R. Guzman,D,5.0,5.0,5.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,"Wills, Trusts, and Fiduciaries",,,,,,,,,Elizabeth R. Guzman,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Derived from LIS bill summary,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0297,,,Wind Energy,,,,,,,,,Elizabeth R. Guzman,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Elizabeth R. Guzman,D
H0301,,,Arts and Humanities,,,,,,,,,David A. Reid,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Child Care,,,,,,,,,David A. Reid,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Children,,,,,,,,,David A. Reid,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Civil Remedies and Procedure,,,,,,,,,David A. Reid,D,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,"Commissions, Boards, and Institutions Generally",,,,,,,,,David A. Reid,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Contraceptives,,,,,,,,,David A. Reid,D,3.0,3.0,2.0,1.0,66.66666666666666,33.33333333333333,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,"Counties, Cities, and Towns",,,,,,,,,David A. Reid,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Courts Not of Record,,,,,,,,,David A. Reid,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Criminal Procedure,,,,,,,,,David A. Reid,D,4.0,4.0,4.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Educational Institutions,,,,,,,,,David A. Reid,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Electronic Processes,,,,,,,,,David A. Reid,D,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,General Assembly,,,,,,,,,David A. Reid,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Health,,,,,,,,,David A. Reid,D,3.0,3.0,2.0,1.0,66.66666666666666,33.33333333333333,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Land Development and Use,,,,,,,,,David A. Reid,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Local Government and Officials,,,,,,,,,David A. Reid,D,4.0,4.0,3.0,1.0,75.0,25.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Motor Vehicles,,,,,,,,,David A. Reid,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Public Service Companies,,,,,,,,,David A. Reid,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Solar Energy,,,,,,,,,David A. Reid,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Trade and Commerce,,,,,,,,,David A. Reid,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Uncodified Legislation,,,,,,,,,David A. Reid,D,8.0,8.0,8.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Unemployment Compensation,,,,,,,,,David A. Reid,D,6.0,6.0,6.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0301,,,Wind Energy,,,,,,,,,David A. Reid,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,David A. Reid,D
H0305,,,Arts and Humanities,,,,,,,,,Kathy K.L. Tran,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Child Care,,,,,,,,,Kathy K.L. Tran,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Children,,,,,,,,,Kathy K.L. Tran,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Civil Remedies and Procedure,,,,,,,,,Kathy K.L. Tran,D,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,Kathy K.L. Tran,D,Commendations and Commemorations,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Derived from LIS bill description,,,,,,,,,,,2025 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,"Commissions, Boards, and Institutions Generally",,,,,,,,,Kathy K.L. Tran,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Contraceptives,,,,,,,,,Kathy K.L. Tran,D,4.0,4.0,3.0,1.0,75.0,25.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,"Counties, Cities, and Towns",,,,,,,,,Kathy K.L. Tran,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Courts Not of Record,,,,,,,,,Kathy K.L. Tran,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Criminal Procedure,,,,,,,,,Kathy K.L. Tran,D,4.0,4.0,4.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Educational Institutions,,,,,,,,,Kathy K.L. Tran,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Electronic Processes,,,,,,,,,Kathy K.L. Tran,D,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,General Assembly,,,,,,,,,Kathy K.L. Tran,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Health,,,,,,,,,Kathy K.L. Tran,D,4.0,4.0,3.0,1.0,75.0,25.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Land Development and Use,,,,,,,,,Kathy K.L. Tran,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Local Government and Officials,,,,,,,,,Kathy K.L. Tran,D,4.0,4.0,3.0,1.0,75.0,25.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Motor Vehicles,,,,,,,,,Kathy K.L. Tran,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Public Service Companies,,,,,,,,,Kathy K.L. Tran,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Solar Energy,,,,,,,,,Kathy K.L. Tran,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Trade and Commerce,,,,,,,,,Kathy K.L. Tran,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Uncodified Legislation,,,,,,,,,Kathy K.L. Tran,D,8.0,8.0,8.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Unemployment Compensation,,,,,,,,,Kathy K.L. Tran,D,6.0,6.0,6.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0305,,,Wind Energy,,,,,,,,,Kathy K.L. Tran,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Kathy K.L. Tran,D
H0308,,,Arts and Humanities,,,,,,,,,Joseph P. McNamara,R,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Child Care,,,,,,,,,Joseph P. McNamara,R,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Children,,,,,,,,,Joseph P. McNamara,R,2.0,2.0,1.0,1.0,50.0,50.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Civil Remedies and Procedure,,,,,,,,,Joseph P. McNamara,R,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,"Commissions, Boards, and Institutions Generally",,,,,,,,,Joseph P. McNamara,R,1.0,1.0,0.0,1.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Contraceptives,,,,,,,,,Joseph P. McNamara,R,3.0,3.0,0.0,3.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,"Counties, Cities, and Towns",,,,,,,,,Joseph P. McNamara,R,2.0,2.0,0.0,2.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Courts Not of Record,,,,,,,,,Joseph P. McNamara,R,1.0,1.0,0.0,1.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Criminal Procedure,,,,,,,,,Joseph P. McNamara,R,4.0,4.0,3.0,1.0,75.0,25.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Educational Institutions,,,,,,,,,Joseph P. McNamara,R,1.0,1.0,0.0,1.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Electronic Processes,,,,,,,,,Joseph P. McNamara,R,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,General Assembly,,,,,,,,,Joseph P. McNamara,R,1.0,1.0,0.0,1.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Health,,,,,,,,,Joseph P. McNamara,R,3.0,3.0,0.0,3.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Land Development and Use,,,,,,,,,Joseph P. McNamara,R,2.0,2.0,0.0,2.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Local Government and Officials,,,,,,,,,Joseph P. McNamara,R,3.0,3.0,0.0,3.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Motor Vehicles,,,,,,,,,Joseph P. McNamara,R,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Public Service Companies,,,,,,,,,Joseph P. McNamara,R,2.0,2.0,0.0,2.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Solar Energy,,,,,,,,,Joseph P. McNamara,R,2.0,2.0,0.0,2.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Trade and Commerce,,,,,,,,,Joseph P. McNamara,R,2.0,2.0,0.0,2.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Uncodified Legislation,,,,,,,,,Joseph P. McNamara,R,6.0,6.0,1.0,5.0,16.666666666666664,83.33333333333334,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Unemployment Compensation,,,,,,,,,Joseph P. McNamara,R,5.0,5.0,0.0,5.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0308,,,Wind Energy,,,,,,,,,Joseph P. McNamara,R,1.0,1.0,0.0,1.0,0.0,100.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Joseph P. McNamara,R
H0311,,,Arts and Humanities,,,,,,,,,Alex Q. Askew,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Child Care,,,,,,,,,Alex Q. Askew,D,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Children,,,,,,,,,Alex Q. Askew,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Civil Remedies and Procedure,,,,,,,,,Alex Q. Askew,D,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,"Commissions, Boards, and Institutions Generally",,,,,,,,,Alex Q. Askew,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Contraceptives,,,,,,,,,Alex Q. Askew,D,3.0,3.0,2.0,1.0,66.66666666666666,33.33333333333333,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,"Counties, Cities, and Towns",,,,,,,,,Alex Q. Askew,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Courts Not of Record,,,,,,,,,Alex Q. Askew,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Criminal Procedure,,,,,,,,,Alex Q. Askew,D,4.0,4.0,4.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Educational Institutions,,,,,,,,,Alex Q. Askew,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Electronic Processes,,,,,,,,,Alex Q. Askew,D,3.0,3.0,3.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,General Assembly,,,,,,,,,Alex Q. Askew,D,1.0,1.0,1.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Health,,,,,,,,,Alex Q. Askew,D,3.0,3.0,2.0,1.0,66.66666666666666,33.33333333333333,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Land Development and Use,,,,,,,,,Alex Q. Askew,D,2.0,2.0,2.0,0.0,100.0,0.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
H0311,,,Local Government and Officials,,,,,,,,,Alex Q. Askew,D,4.0,4.0,3.0,1.0,75.0,25.0,INSUFFICIENT DATA,Official LIS subject,2026 only,False,False,False,,,Alex Q. Askew,D
