Bill_id,topic_name,classification,lis_subject_name,lis_parent_subject,source_file,source_text_used,rule_derived,matched_rule
SB151,Education,Derived from LIS bill description,,,BILLS.CSV,Health Ed. SOL & Curriculum Framework; Board of Education to include water safety instruction.,True,\beducation\b
SB152,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,Bicentennial farm program; State Forester to establish and administer.,True,\bfarms?\b
SB156,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Emergency medical services personnel; requirements for personnel without commercial driver's license.,True,\bmedical\b
SB156,Transportation,Derived from LIS bill description,,,BILLS.CSV,Emergency medical services personnel; requirements for personnel without commercial driver's license.,True,\bdriver'?s licenses?\b
SB156,Public Safety,Derived from LIS bill description,,,BILLS.CSV,Emergency medical services personnel; requirements for personnel without commercial driver's license.,True,\bemergency medical services\b
SB160,Firearms,Derived from LIS bill description,,,BILLS.CSV,"Firearms; purchase, etc., after assault & battery of family or household member or intimate partner.",True,\bfirearms?\b
SB161,Insurance,Derived from LIS bill description,,,BILLS.CSV,Health insurance; limit on cost-sharing payments for prescription drugs under certain plans.,True,\bhealth insurance\b
SB162,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Voter registration; restoration of political rights upon release from incarceration.,True,\bvoters?\b
SB164,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Health insurance; ethics and fairness in carrier business practices, downcoded claims.",True,\bhealth insurance\b
SB166,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Insurance; contingent deferred annuities, nonforfeiture benefits.",True,\bannuit
SB170,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Protection of employees; covenants not to compete, discharged employees.",True,\bemployees?\b
SB171,Education,Derived from LIS bill description,,,BILLS.CSV,Minor elementary or secondary school students admitted to inpatient treatment; discl. of discharge.,True,\bsecondary school\b
SB171,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Minor elementary or secondary school students admitted to inpatient treatment; discl. of discharge.,True,\bminors?\b
SB172,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Health insurance claims; electronic information or attachments accepted, delayed effective date.",True,\bhealth insurance\b
SB173,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,Weapons; possession prohibited in hospital that provides mental health or developmental services.,True,\bhospitals?\b
SB173,Behavioral Health,Derived from LIS bill description,,,BILLS.CSV,Weapons; possession prohibited in hospital that provides mental health or developmental services.,True,\bmental health\b
SB173,Firearms,Derived from LIS bill description,,,BILLS.CSV,Weapons; possession prohibited in hospital that provides mental health or developmental services.,True,\bweapons?\b
SB174,Education,Derived from LIS bill description,,,BILLS.CSV,"Virginia Student Teacher Scholarship Program; established, report.",True,\bstudents?\b
SB175,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Renewable energy portfolio standard program; requirements, power purchase agreements.",True,\benergy\b
SB176,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Elections; ranked choice voting, locally elected offices, report.",True,\belections?\b
SB177,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Va. Consumer Protection Act; prohibited practices, consumer reproductive/sexual health information.",True,\bconsumer protection\b
SB179,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,"Williamsburg, City of; amending charter, change of municipal elections.",True,\belections?\b
SB179,Local Government,Derived from LIS bill description,,,BILLS.CSV,"Williamsburg, City of; amending charter, change of municipal elections.",True,\bmunicipal\b
SB181,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Real property tax; partial exemption for repurposing underutilized structures for residential use.,True,\bproperty tax\b
SB184,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,Virginia Consumer Protection Act; shipping goods without certain information.,True,\bconsumer protection\b
SB186,Agriculture and Food,Derived from LIS bill description,,,BILLS.CSV,"Misbranded food; manufactured-protein food products, civil penalty.",True,\bfood products?\b
SB187,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,Retail Sales and Use Tax; exemption for vital baby products.,True,\bsales and use tax\b
SB189,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Consumer debt collection proceedings; signing of pleadings, motions, and other papers.",True,\bconsumer debt\b
SB190,Education,Derived from LIS bill description,,,BILLS.CSV,Certified student support agencies; DOE to assess impact of developing program for students.,True,\bstudents?\b
SB191,Transportation,Derived from LIS bill description,,,BILLS.CSV,Railroad safety; minimum train crew used in movement of freight.,True,\brailroads?\b
SB192,Local Government,Derived from LIS bill description,,,BILLS.CSV,"State-owned bottomlands; localities, property interest.",True,\blocalit
SB196,Education,Derived from LIS bill description,,,BILLS.CSV,Brown v. Board of Education Scholarship Program; permissible use of scholarship funds.,True,\beducation\b
SB199,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Employment; paid sick leave, civil penalties.",True,\bemployment\b
SB201,Family and Children,Derived from LIS bill description,,,BILLS.CSV,"Consumer Data Protection Act; protections for children, definitions.",True,\bchildren\b
SB202,Elections and Voting,Derived from LIS bill description,,,BILLS.CSV,Elections; filling vacancies in county and city governing bodies.,True,\belections?\b
SB203,Education,Derived from LIS bill description,,,BILLS.CSV,"Teacher licensure; career and technical education or dual enrollment, three-year licenses.",True,\bteachers?\b
SB206,Marriage and Domestic Relations,Derived from LIS bill description,,,BILLS.CSV,Juvenile and domestic relations district courts; petitions for relief of care and custody.,True,\bdomestic relations\b
SB207,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"SUDP; Office of Chief Medical Examiner, protocol in referring cases involving manner of death, etc.",True,\bmedical\b
SB209,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Geriatric prisoners; conditional release.,True,\bprisoners?\b
SB211,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; subtraction for incentive stock options.",True,\bincome tax\b
SB213,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,"Division superintendents; employment and contractual matters, annual salary, limitation.",True,\bemployment\b
SB214,Education,Derived from LIS bill description,,,BILLS.CSV,"Civic Education, Commission on; required to develop and include certain enumerated items on website.",True,\beducation\b
SB215,Labor and Employment,Derived from LIS bill description,,,BILLS.CSV,Prospective employer; prohibited from seeking wage or salary history of prospective employees.,True,\bemployers?\b
SB218,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Inmates; Director of Dept. of Corrections shall continue to accept applications for confinement.,True,\binmates?\b
SB220,Education,Derived from LIS bill description,,,BILLS.CSV,"High school student athlete; revising residency requirement to participate in athletic teams, report.",True,\bhigh school\b
SB221,Local Government,Derived from LIS bill description,,,BILLS.CSV,"School crossing zones; active times, locality may increase time preceding & following school hours.",True,\blocalit
SB222,Criminal Justice,Derived from LIS bill description,,,BILLS.CSV,Juvenile offenders; expands eligibility for parole.,True,\bparole\b
SB223,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Distributed Energy Resources Task Force; created, membership, reports, sunset.",True,\benergy\b
SB225,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Virginia Clean Energy Innovation Bank; created, report, membership.",True,\benergy\b
SB228,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,"Localities; liability insurance, certain waiver of sovereign immunity.",True,\bliability\b
SB228,Insurance,Derived from LIS bill description,,,BILLS.CSV,"Localities; liability insurance, certain waiver of sovereign immunity.",True,\bliability insurance\b
SB228,Local Government,Derived from LIS bill description,,,BILLS.CSV,"Localities; liability insurance, certain waiver of sovereign immunity.",True,\blocalit
SB231,State Government,Derived from LIS bill description,,,BILLS.CSV,"Community Colleges and Virginia Community College System, State Board for; funding model, report.",True,\bstate boards?\b
SB231,Higher Education,Derived from LIS bill description,,,BILLS.CSV,"Community Colleges and Virginia Community College System, State Board for; funding model, report.",True,\bcommunity colleges?\b
SB232,Family and Children,Derived from LIS bill description,,,BILLS.CSV,Consumer Data Protection Act; prohibitions and duties relating to minors.,True,\bminors?\b
SB234,Education,Derived from LIS bill description,,,BILLS.CSV,Student discipline and codes of student conduct; anti-bullying policies and procedures.,True,\bstudents?\b
SB236,Taxes and Revenue,Derived from LIS bill description,,,BILLS.CSV,"Income tax, state; newborn and stillborn tax credit.",True,\bincome tax\b
SB237,Courts and Civil Law,Derived from LIS bill description,,,BILLS.CSV,"App Store Accountability Act; civil penalties, civil action.",True,\bcivil action\b
SB240,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Retail franchise agreements; governing law, competition restrictions.",True,\bfranchise agreements?\b
SB242,Education,Derived from LIS bill description,,,BILLS.CSV,"Roanoke Higher Education Authority; board of trustees, reduces membership.",True,\beducation\b
SB242,Higher Education,Derived from LIS bill description,,,BILLS.CSV,"Roanoke Higher Education Authority; board of trustees, reduces membership.",True,\bhigher education\b
SB243,Social Services,Derived from LIS bill description,,,BILLS.CSV,"Adult protective services; creates adult abuse, neglect, and exploitation central registry.",True,\badult protective services\b
SB245,Education,Derived from LIS bill description,,,BILLS.CSV,"School boards; use of social media by schools, etc.",True,\bschool boards?\b
SB246,Business and Commerce,Derived from LIS bill description,,,BILLS.CSV,"Virginia Nonstock Corporation Act; numerous revisions to Act, delayed effective date.",True,\bcorporation act\b
SB247,Health and Healthcare,Derived from LIS bill description,,,BILLS.CSV,"Nursing homes; application to Commissioner of Health for change of operator license, civil penalty.",True,\bnursing\b
SB249,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; definitions, integrated resource plans, report.",True,\belectric utilit
SB250,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Electric utilities; small portable solar generation devices, local regulation.",True,\belectric utilit
SB251,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Electric utilities; performance-based regulatory framework.,True,\belectric utilit
SB252,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,"Renewable energy portfolio standard program; energy from geothermal heating/cooling systems, report.",True,\benergy\b
SB253,Energy and Utilities,Derived from LIS bill description,,,BILLS.CSV,Electric utilities; pilot programs for energy assistance and weatherization for certain individuals.,True,\belectric utilit
