member_id,topic_name,classification,MBR_NAME_2025,party_2025,yes_votes_2025,no_votes_2025,directional_topic_votes_2025,yes_pct_2025,no_pct_2025,voting_tendency_2025,MBR_NAME_2026,party_2026,yes_votes_2026,no_votes_2026,directional_topic_votes_2026,yes_pct_2026,no_pct_2026,voting_tendency_2026,topic_status,MBR_NAME,party,yes_pct_change,comparable_tendency,voting_tendency_changed,data_availability_changed
H0227,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Luke E. Torian,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Luke E. Torian,D,,False,False,False
H0238,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,M. Keith Hodges,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,M. Keith Hodges,R,,False,False,False
H0401,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Madison Whittle,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Madison Whittle,R,,False,False,False
H0264,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Marcus B. Simon,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Marcus B. Simon,D,,False,False,False
H0404,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Margaret A. Franklin,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Margaret A. Franklin,D,,False,False,False
H0392,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Mark C. Downey,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Mark C. Downey,D,,False,False,False
H0374,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Marty Martinez,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Marty Martinez,D,,False,False,False
H0397,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,May Nivar,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,May Nivar,D,,False,False,False
H0360,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Michael B. Feggans,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Michael B. Feggans,D,,False,False,False
H0247,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Michael J. Webert,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Michael J. Webert,R,,False,False,False
H0340,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Michelle Lopes Maldonado,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Michelle Lopes Maldonado,D,,False,False,False
H0335,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Mike A. Cherry,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Mike A. Cherry,R,,False,False,False
H0390,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Mitchell Cornett,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Mitchell Cornett,R,,False,False,False
H0389,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Nicole Cole,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Nicole Cole,D,,False,False,False
H0219,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Patrick A. Hope,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Patrick A. Hope,D,,False,False,False
H0281,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Paul E. Krizek,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Paul E. Krizek,D,,False,False,False
H0366,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Phil M. Hernandez,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Phil M. Hernandez,D,,False,False,False
H0342,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Phillip A. Scott,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Phillip A. Scott,R,,False,False,False
H0124,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,R. Lee Ware,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,R. Lee Ware,R,,False,False,False
H0356,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Rae Cousins,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Rae Cousins,D,,False,False,False
H0269,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,"Richard C. ""Rip"" Sullivan, Jr.",D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Richard C. ""Rip"" Sullivan, Jr.",D,,False,False,False
H0267,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,"Robert S. Bloxom, Jr.",R,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Robert S. Bloxom, Jr.",R,,False,False,False
H0327,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Rodney T. Willett,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Rodney T. Willett,D,,False,False,False
H0365,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,"Rozia A. Henson, Jr.",D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Rozia A. Henson, Jr.",D,,False,False,False
H0328,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Scott A. Wyatt,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Scott A. Wyatt,R,,False,False,False
H0323,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Shelly A. Simonds,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Shelly A. Simonds,D,,False,False,False
H0388,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Stacey Annie Carroll,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Stacey Annie Carroll,D,,False,False,False
H0056,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Terry G. Kilgore,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Terry G. Kilgore,R,,False,False,False
H0253,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Terry L. Austin,R,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Terry L. Austin,R,,False,False,False
H0231,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Tony O. Wilt,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Tony O. Wilt,R,,False,False,False
H0400,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Virgil Thornton,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Virgil Thornton,D,,False,False,False
H0108,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Vivian E. Watts,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Vivian E. Watts,D,,False,False,False
H0325,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Wendell S. Walker,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Wendell S. Walker,R,,False,False,False
H0357,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Will Davis,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Will Davis,R,,False,False,False
H0348,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Wren M. Williams,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Wren M. Williams,R,,False,False,False
H0284,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,"Marcia S. ""Cia"" Price",D,1.0,1.0,2.0,50.0,50.0,INSUFFICIENT DATA,2026 only,"Marcia S. ""Cia"" Price",D,,False,False,False
H0372,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Destiny LeVere Bolling,D,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT DATA,2026 only,Destiny LeVere Bolling,D,,False,False,False
H0242,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Israel D. O'Quinn,R,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT DATA,2026 only,Israel D. O'Quinn,R,,False,False,False
H0295,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Kelly K. Convirs-Fowler,D,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT DATA,2026 only,Kelly K. Convirs-Fowler,D,,False,False,False
H0336,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Nadarius E. Clark,D,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Nadarius E. Clark,D,,False,False,False
H0266,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Sam Rasoul,D,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Sam Rasoul,D,,False,False,False
H0362,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,"Thomas A. Garrett, Jr.",R,0.0,0.0,0.0,0.0,0.0,INSUFFICIENT DATA,2026 only,"Thomas A. Garrett, Jr.",R,,False,False,False
H0136,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,"Thomas C. Wright, Jr.",R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,"Thomas C. Wright, Jr.",R,,False,False,False
H0364,Alcoholic Beverage and Cannabis Control,Official LIS subject,,,,,,,,,Timothy P. Griffin,R,0.0,1.0,1.0,0.0,100.0,INSUFFICIENT DATA,2026 only,Timothy P. Griffin,R,,False,False,False
H0375,Arts and Humanities,Official LIS subject,,,,,,,,,Adele Y. McClure,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Adele Y. McClure,D,,False,False,False
H0311,Arts and Humanities,Official LIS subject,,,,,,,,,Alex Q. Askew,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Alex Q. Askew,D,,False,False,False
H0239,Arts and Humanities,Official LIS subject,,,,,,,,,Alfonso H. Lopez,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Alfonso H. Lopez,D,,False,False,False
H0371,Arts and Humanities,Official LIS subject,,,,,,,,,Amy J. Laufer,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Amy J. Laufer,D,,False,False,False
H0345,Arts and Humanities,Official LIS subject,,,,,,,,,Anne Ferrell Tata,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Anne Ferrell Tata,R,,False,False,False
H0380,Arts and Humanities,Official LIS subject,,,,,,,,,Atoosa R. Reaser,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Atoosa R. Reaser,D,,False,False,False
H0212,Arts and Humanities,Official LIS subject,,,,,,,,,Betsy B. Carr,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Betsy B. Carr,D,,False,False,False
H0329,Arts and Humanities,Official LIS subject,,,,,,,,,Bill Wiley,R,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Bill Wiley,R,,False,False,False
H0353,Arts and Humanities,Official LIS subject,,,,,,,,,Bonita G. Anthony,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Bonita G. Anthony,D,,False,False,False
H0343,Arts and Humanities,Official LIS subject,,,,,,,,,Briana D. Sewell,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Briana D. Sewell,D,,False,False,False
H0285,Arts and Humanities,Official LIS subject,,,,,,,,,"C.E. Cliff Hayes, Jr.",D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"C.E. Cliff Hayes, Jr.",D,,False,False,False
H0402,Arts and Humanities,Official LIS subject,,,,,,,,,Charlie Schmidt,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Charlie Schmidt,D,,False,False,False
H0208,Arts and Humanities,Official LIS subject,,,,,,,,,Charniele L. Herring,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Charniele L. Herring,D,,False,False,False
H0321,Arts and Humanities,Official LIS subject,,,,,,,,,Chris S. Runion,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Chris S. Runion,R,,False,False,False
H0317,Arts and Humanities,Official LIS subject,,,,,,,,,Dan I. Helmer,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Dan I. Helmer,D,,False,False,False
H0301,Arts and Humanities,Official LIS subject,,,,,,,,,David A. Reid,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,David A. Reid,D,,False,False,False
H0361,Arts and Humanities,Official LIS subject,,,,,,,,,Debra D. Gardner,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Debra D. Gardner,D,,False,False,False
H0207,Arts and Humanities,Official LIS subject,,,,,,,,,Delores L. McQuinn,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Delores L. McQuinn,D,,False,False,False
H0377,Arts and Humanities,Official LIS subject,,,,,,,,,Delores Oates,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Delores Oates,R,,False,False,False
H0322,Arts and Humanities,Official LIS subject,,,,,,,,,Don Scott,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Don Scott,D,,False,False,False
H0297,Arts and Humanities,Official LIS subject,,,,,,,,,Elizabeth R. Guzman,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Elizabeth R. Guzman,D,,False,False,False
H0350,Arts and Humanities,Official LIS subject,,,,,,,,,Ellen H. McLaughlin,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Ellen H. McLaughlin,R,,False,False,False
H0384,Arts and Humanities,Official LIS subject,,,,,,,,,Eric Phillips,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Eric Phillips,R,,False,False,False
H0383,Arts and Humanities,Official LIS subject,,,,,,,,,Eric R. Zehr,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Eric R. Zehr,R,,False,False,False
H0405,Arts and Humanities,Official LIS subject,,,,,,,,,Garrett McGuire,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Garrett McGuire,D,,False,False,False
H0403,Arts and Humanities,Official LIS subject,,,,,,,,,Gretchen M. Bulova,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Gretchen M. Bulova,D,,False,False,False
H0347,Arts and Humanities,Official LIS subject,,,,,,,,,"H. Otto Wachsmann, Jr.",R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"H. Otto Wachsmann, Jr.",R,,False,False,False
H0369,Arts and Humanities,Official LIS subject,,,,,,,,,Hillary Pugh Kent,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Hillary Pugh Kent,R,,False,False,False
H0351,Arts and Humanities,Official LIS subject,,,,,,,,,Holly M. Seibold,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Holly M. Seibold,D,,False,False,False
H0259,Arts and Humanities,Official LIS subject,,,,,,,,,"Hyland F. ""Buddy"" Fowler, Jr.",R,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Hyland F. ""Buddy"" Fowler, Jr.",R,,False,False,False
H0344,Arts and Humanities,Official LIS subject,,,,,,,,,Irene Shin,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Irene Shin,D,,False,False,False
H0385,Arts and Humanities,Official LIS subject,,,,,,,,,JJ Singh,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,JJ Singh,D,,False,False,False
H0349,Arts and Humanities,Official LIS subject,,,,,,,,,Jackie H. Glass,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Jackie H. Glass,D,,False,False,False
H0262,Arts and Humanities,Official LIS subject,,,,,,,,,"James A. ""Jay"" Leftwich",R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"James A. ""Jay"" Leftwich",R,,False,False,False
H0224,Arts and Humanities,Official LIS subject,,,,,,,,,James W. Morefield,R,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,James W. Morefield,R,,False,False,False
H0333,Arts and Humanities,Official LIS subject,,,,,,,,,Jason S. Ballard,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Jason S. Ballard,R,,False,False,False
H0173,Arts and Humanities,Official LIS subject,,,,,,,,,Jeion A. Ward,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Jeion A. Ward,D,,False,False,False
H0386,Arts and Humanities,Official LIS subject,,,,,,,,,Jessica L. Anderson,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Jessica L. Anderson,D,,False,False,False
H0395,Arts and Humanities,Official LIS subject,,,,,,,,,John Chilton McAuliff,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,John Chilton McAuliff,D,,False,False,False
H0308,Arts and Humanities,Official LIS subject,,,,,,,,,Joseph P. McNamara,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Joseph P. McNamara,R,,False,False,False
H0382,Arts and Humanities,Official LIS subject,,,,,,,,,Joshua E. Thomas,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Joshua E. Thomas,D,,False,False,False
H0314,Arts and Humanities,Official LIS subject,,,,,,,,,Joshua G. Cole,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Joshua G. Cole,D,,False,False,False
H0398,Arts and Humanities,Official LIS subject,,,,,,,,,Justin Pence,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Justin Pence,R,,False,False,False
H0394,Arts and Humanities,Official LIS subject,,,,,,,,,Karen Hamilton,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Karen Hamilton,R,,False,False,False
H0370,Arts and Humanities,Official LIS subject,,,,,,,,,Karen Keys-Gamarra,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Karen Keys-Gamarra,D,,False,False,False
H0387,Arts and Humanities,Official LIS subject,,,,,,,,,"Karen R. ""Kacey"" Carnegie",D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Karen R. ""Kacey"" Carnegie",D,,False,False,False
H0294,Arts and Humanities,Official LIS subject,,,,,,,,,Karrie K. Delaney,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Karrie K. Delaney,D,,False,False,False
H0305,Arts and Humanities,Official LIS subject,,,,,,,,,Kathy K.L. Tran,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Kathy K.L. Tran,D,,False,False,False
H0354,Arts and Humanities,Official LIS subject,,,,,,,,,Katrina Callsen,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Katrina Callsen,D,,False,False,False
H0399,Arts and Humanities,Official LIS subject,,,,,,,,,Kimberly Pope Adams,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Kimberly Pope Adams,D,,False,False,False
H0406,Arts and Humanities,Official LIS subject,,,,,,,,,Kirk McPike,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Kirk McPike,D,,False,False,False
H0355,Arts and Humanities,Official LIS subject,,,,,,,,,Laura Jane Cohen,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Laura Jane Cohen,D,,False,False,False
H0396,Arts and Humanities,Official LIS subject,,,,,,,,,Leslie Chambers Mehta,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Leslie Chambers Mehta,D,,False,False,False
H0393,Arts and Humanities,Official LIS subject,,,,,,,,,Lily V. Franklin,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Lily V. Franklin,D,,False,False,False
H0391,Arts and Humanities,Official LIS subject,,,,,,,,,Lindsey Dougherty,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Lindsey Dougherty,D,,False,False,False
H0227,Arts and Humanities,Official LIS subject,,,,,,,,,Luke E. Torian,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Luke E. Torian,D,,False,False,False
H0238,Arts and Humanities,Official LIS subject,,,,,,,,,M. Keith Hodges,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,M. Keith Hodges,R,,False,False,False
H0401,Arts and Humanities,Official LIS subject,,,,,,,,,Madison Whittle,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Madison Whittle,R,,False,False,False
H0264,Arts and Humanities,Official LIS subject,,,,,,,,,Marcus B. Simon,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Marcus B. Simon,D,,False,False,False
H0404,Arts and Humanities,Official LIS subject,,,,,,,,,Margaret A. Franklin,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Margaret A. Franklin,D,,False,False,False
H0392,Arts and Humanities,Official LIS subject,,,,,,,,,Mark C. Downey,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Mark C. Downey,D,,False,False,False
H0374,Arts and Humanities,Official LIS subject,,,,,,,,,Marty Martinez,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Marty Martinez,D,,False,False,False
H0397,Arts and Humanities,Official LIS subject,,,,,,,,,May Nivar,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,May Nivar,D,,False,False,False
H0360,Arts and Humanities,Official LIS subject,,,,,,,,,Michael B. Feggans,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Michael B. Feggans,D,,False,False,False
H0247,Arts and Humanities,Official LIS subject,,,,,,,,,Michael J. Webert,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Michael J. Webert,R,,False,False,False
H0340,Arts and Humanities,Official LIS subject,,,,,,,,,Michelle Lopes Maldonado,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Michelle Lopes Maldonado,D,,False,False,False
H0335,Arts and Humanities,Official LIS subject,,,,,,,,,Mike A. Cherry,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Mike A. Cherry,R,,False,False,False
H0390,Arts and Humanities,Official LIS subject,,,,,,,,,Mitchell Cornett,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Mitchell Cornett,R,,False,False,False
H0389,Arts and Humanities,Official LIS subject,,,,,,,,,Nicole Cole,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Nicole Cole,D,,False,False,False
H0219,Arts and Humanities,Official LIS subject,,,,,,,,,Patrick A. Hope,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Patrick A. Hope,D,,False,False,False
H0281,Arts and Humanities,Official LIS subject,,,,,,,,,Paul E. Krizek,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Paul E. Krizek,D,,False,False,False
H0366,Arts and Humanities,Official LIS subject,,,,,,,,,Phil M. Hernandez,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Phil M. Hernandez,D,,False,False,False
H0342,Arts and Humanities,Official LIS subject,,,,,,,,,Phillip A. Scott,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Phillip A. Scott,R,,False,False,False
H0124,Arts and Humanities,Official LIS subject,,,,,,,,,R. Lee Ware,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,R. Lee Ware,R,,False,False,False
H0356,Arts and Humanities,Official LIS subject,,,,,,,,,Rae Cousins,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Rae Cousins,D,,False,False,False
H0269,Arts and Humanities,Official LIS subject,,,,,,,,,"Richard C. ""Rip"" Sullivan, Jr.",D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Richard C. ""Rip"" Sullivan, Jr.",D,,False,False,False
H0267,Arts and Humanities,Official LIS subject,,,,,,,,,"Robert S. Bloxom, Jr.",R,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Robert S. Bloxom, Jr.",R,,False,False,False
H0327,Arts and Humanities,Official LIS subject,,,,,,,,,Rodney T. Willett,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Rodney T. Willett,D,,False,False,False
H0365,Arts and Humanities,Official LIS subject,,,,,,,,,"Rozia A. Henson, Jr.",D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,"Rozia A. Henson, Jr.",D,,False,False,False
H0328,Arts and Humanities,Official LIS subject,,,,,,,,,Scott A. Wyatt,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Scott A. Wyatt,R,,False,False,False
H0323,Arts and Humanities,Official LIS subject,,,,,,,,,Shelly A. Simonds,D,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Shelly A. Simonds,D,,False,False,False
H0388,Arts and Humanities,Official LIS subject,,,,,,,,,Stacey Annie Carroll,D,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Stacey Annie Carroll,D,,False,False,False
H0056,Arts and Humanities,Official LIS subject,,,,,,,,,Terry G. Kilgore,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Terry G. Kilgore,R,,False,False,False
H0253,Arts and Humanities,Official LIS subject,,,,,,,,,Terry L. Austin,R,2.0,0.0,2.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Terry L. Austin,R,,False,False,False
H0231,Arts and Humanities,Official LIS subject,,,,,,,,,Tony O. Wilt,R,1.0,0.0,1.0,100.0,0.0,INSUFFICIENT DATA,2026 only,Tony O. Wilt,R,,False,False,False
