member_id,MBR_NAME,party,topic_name,classification,topic_status,comparable_topic_sample,robust_topic_sample,topic_vote_events_2025,topic_vote_events_2026,eligible_topic_events_2025,eligible_topic_events_2026,eligible_topic_event_change,cross_party_events_2025,cross_party_events_2026,cross_party_event_change,cross_party_pct_2025,cross_party_pct_2026,cross_party_pct_change,party_break_events_2025,party_break_events_2026,party_break_event_change,MBR_NAME_2025,MBR_NAME_2026,party_2025,party_2026
H0279,Nicholas J. Freitas,R,Higher Education,Derived from LIS bill description,2025 only,False,False,12.0,,12.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Higher Education,Derived from LIS bill description,2025 only,False,False,12.0,,12.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0363,W. Chad Green,R,Public Safety,Derived from LIS bill description,2025 only,False,False,12.0,,12.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0368,Michael J. Jones,D,Social Services,Derived from LIS bill description,2025 only,False,False,16.0,,12.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0376,Paul V. Milde,R,Public Safety,Derived from LIS bill description,2025 only,False,False,13.0,,12.0,,,0.0,,,0.0,,,1.0,,,Paul V. Milde,,R,
H0172,Mark D. Sickles,D,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,12.0,,11.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0172,Mark D. Sickles,D,Technology and Data,Derived from LIS bill description,2025 only,False,False,11.0,,11.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0181,C. Todd Gilbert,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,11.0,,11.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Public Safety,Derived from LIS bill description,2025 only,False,False,12.0,,11.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Technology and Data,Derived from LIS bill description,2025 only,False,False,11.0,,11.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0315,Carrie E. Coyner,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,13.0,,11.0,,,0.0,,,0.0,,,0.0,,,Carrie E. Coyner,,R,
H0330,Candi Mundon King,D,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,11.0,,11.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0363,W. Chad Green,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,11.0,,11.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0368,Michael J. Jones,D,Technology and Data,Derived from LIS bill description,2025 only,False,False,15.0,,11.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0172,Mark D. Sickles,D,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,10.0,,10.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0172,Mark D. Sickles,D,State Government,Derived from LIS bill description,2025 only,False,False,10.0,,10.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0177,David L. Bulova,D,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,12.0,,10.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0177,David L. Bulova,D,Technology and Data,Derived from LIS bill description,2025 only,False,False,11.0,,10.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0181,C. Todd Gilbert,R,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,10.0,,10.0,,,0.0,,,0.0,,,1.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,10.0,,10.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,10.0,,10.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0346,Kim A. Taylor,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,10.0,,10.0,,,0.0,,,0.0,,,0.0,,,Kim A. Taylor,,R,
H0376,Paul V. Milde,R,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,10.0,,10.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0073,"Robert D. Orrock, Sr.",R,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0073,"Robert D. Orrock, Sr.",R,Technology and Data,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Transportation,Derived from LIS bill description,2025 only,False,False,53.0,,9.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0172,Mark D. Sickles,D,Higher Education,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Mark D. Sickles,,D,
H0177,David L. Bulova,D,State Government,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0181,C. Todd Gilbert,R,Technology and Data,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,1.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,1.0,,,Nicholas J. Freitas,,R,
H0330,Candi Mundon King,D,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0337,A.C. Cordoza,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
H0352,"Jonathan ""Jed"" Arnold",R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0352,"Jonathan ""Jed"" Arnold",R,Technology and Data,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,1.0,,,"Jonathan ""Jed"" Arnold",,R,
H0358,"Mark L. Earley, Jr.",R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0367,Geary Higgins,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0367,Geary Higgins,R,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0368,Michael J. Jones,D,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,11.0,,9.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0368,Michael J. Jones,D,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0373,Ian T. Lovejoy,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Ian T. Lovejoy,,R,
H0376,Paul V. Milde,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,10.0,,9.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0378,Chris Obenshain,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0378,Chris Obenshain,R,Technology and Data,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0379,David Owen,R,Agriculture and Food,Derived from LIS bill description,2025 only,False,False,9.0,,9.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0150,"Daniel W. Marshall, III",R,Family and Children,Derived from LIS bill description,2025 only,False,False,48.0,,8.0,,,0.0,,,0.0,,,1.0,,,"Daniel W. Marshall, III",,R,
H0150,"Daniel W. Marshall, III",R,Public Safety,Derived from LIS bill description,2025 only,False,False,20.0,,8.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0177,David L. Bulova,D,Higher Education,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,David L. Bulova,,D,
H0181,C. Todd Gilbert,R,Constitutional Amendments,Official LIS subject,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0330,Candi Mundon King,D,Technology and Data,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0367,Geary Higgins,R,Technology and Data,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0376,Paul V. Milde,R,Constitutional Amendments,Official LIS subject,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0376,Paul V. Milde,R,Technology and Data,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,1.0,,,Paul V. Milde,,R,
H0379,David Owen,R,Technology and Data,Derived from LIS bill description,2025 only,False,False,8.0,,8.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0150,"Daniel W. Marshall, III",R,Local Government,Derived from LIS bill description,2025 only,False,False,25.0,,7.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0181,C. Todd Gilbert,R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0313,Amanda E. Batten,R,State Government,Derived from LIS bill description,2025 only,False,False,9.0,,7.0,,,0.0,,,0.0,,,1.0,,,Amanda E. Batten,,R,
H0330,Candi Mundon King,D,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,1.0,,,Candi Mundon King,,D,
H0330,Candi Mundon King,D,State Government,Derived from LIS bill description,2025 only,False,False,9.0,,7.0,,,0.0,,,0.0,,,0.0,,,Candi Mundon King,,D,
H0337,A.C. Cordoza,R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
H0346,Kim A. Taylor,R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Kim A. Taylor,,R,
H0352,"Jonathan ""Jed"" Arnold",R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0358,"Mark L. Earley, Jr.",R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0363,W. Chad Green,R,State Government,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0367,Geary Higgins,R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0368,Michael J. Jones,D,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0373,Ian T. Lovejoy,R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Ian T. Lovejoy,,R,
H0376,Paul V. Milde,R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0378,Chris Obenshain,R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0379,David Owen,R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,7.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0379,David Owen,R,Marriage and Domestic Relations,Derived from LIS bill description,2025 only,False,False,9.0,,7.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0073,"Robert D. Orrock, Sr.",R,Higher Education,Derived from LIS bill description,2025 only,False,False,7.0,,6.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Behavioral Health,Derived from LIS bill description,2025 only,False,False,32.0,,6.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0150,"Daniel W. Marshall, III",R,Courts and Civil Law,Derived from LIS bill description,2025 only,False,False,29.0,,6.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0181,C. Todd Gilbert,R,State Government,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,1.0,,,C. Todd Gilbert,,R,
H0337,A.C. Cordoza,R,State Government,Derived from LIS bill description,2025 only,False,False,7.0,,6.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
H0352,"Jonathan ""Jed"" Arnold",R,State Government,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0359,N. Baxter Ennis,R,State Government,Derived from LIS bill description,2025 only,False,False,7.0,,6.0,,,0.0,,,0.0,,,0.0,,,N. Baxter Ennis,,R,
H0376,Paul V. Milde,R,State Government,Derived from LIS bill description,2025 only,False,False,6.0,,6.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0378,Chris Obenshain,R,State Government,Derived from LIS bill description,2025 only,False,False,7.0,,6.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0379,David Owen,R,State Government,Derived from LIS bill description,2025 only,False,False,7.0,,6.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0073,"Robert D. Orrock, Sr.",R,State Government,Derived from LIS bill description,2025 only,False,False,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Taxes and Revenue,Derived from LIS bill description,2025 only,False,False,47.0,,5.0,,,0.0,,,0.0,,,1.0,,,"Daniel W. Marshall, III",,R,
H0279,Nicholas J. Freitas,R,Constitutional Amendments,Official LIS subject,2025 only,False,False,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0352,"Jonathan ""Jed"" Arnold",R,Constitutional Amendments,Official LIS subject,2025 only,False,False,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0358,"Mark L. Earley, Jr.",R,Constitutional Amendments,Official LIS subject,2025 only,False,False,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0367,Geary Higgins,R,Constitutional Amendments,Official LIS subject,2025 only,False,False,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0367,Geary Higgins,R,State Government,Derived from LIS bill description,2025 only,False,False,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0368,Michael J. Jones,D,Constitutional Amendments,Official LIS subject,2025 only,False,False,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0368,Michael J. Jones,D,State Government,Derived from LIS bill description,2025 only,False,False,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0373,Ian T. Lovejoy,R,State Government,Derived from LIS bill description,2025 only,False,False,5.0,,5.0,,,0.0,,,0.0,,,0.0,,,Ian T. Lovejoy,,R,
H0073,"Robert D. Orrock, Sr.",R,Constitutional Amendments,Official LIS subject,2025 only,False,False,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0181,C. Todd Gilbert,R,Elections,Official LIS subject,2025 only,False,False,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0181,C. Todd Gilbert,R,Voters and Voting,Official LIS subject,2025 only,False,False,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0279,Nicholas J. Freitas,R,State Government,Derived from LIS bill description,2025 only,False,False,5.0,,4.0,,,0.0,,,0.0,,,1.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Constitutional Amendments,Official LIS subject,2025 only,False,False,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0363,W. Chad Green,R,Elections,Official LIS subject,2025 only,False,False,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0363,W. Chad Green,R,Voters and Voting,Official LIS subject,2025 only,False,False,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0373,Ian T. Lovejoy,R,Constitutional Amendments,Official LIS subject,2025 only,False,False,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,Ian T. Lovejoy,,R,
H0376,Paul V. Milde,R,Elections,Official LIS subject,2025 only,False,False,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0376,Paul V. Milde,R,Voters and Voting,Official LIS subject,2025 only,False,False,4.0,,4.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0379,David Owen,R,Constitutional Amendments,Official LIS subject,2025 only,False,False,5.0,,4.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0073,"Robert D. Orrock, Sr.",R,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0073,"Robert D. Orrock, Sr.",R,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Elections and Voting,Derived from LIS bill description,2025 only,False,False,51.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0150,"Daniel W. Marshall, III",R,Firearms,Derived from LIS bill description,2025 only,False,False,53.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0150,"Daniel W. Marshall, III",R,Social Services,Derived from LIS bill description,2025 only,False,False,19.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0279,Nicholas J. Freitas,R,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0279,Nicholas J. Freitas,R,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0313,Amanda E. Batten,R,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0352,"Jonathan ""Jed"" Arnold",R,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0352,"Jonathan ""Jed"" Arnold",R,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
H0358,"Mark L. Earley, Jr.",R,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0358,"Mark L. Earley, Jr.",R,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,"Mark L. Earley, Jr.",,R,
H0367,Geary Higgins,R,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0367,Geary Higgins,R,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Geary Higgins,,R,
H0368,Michael J. Jones,D,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0368,Michael J. Jones,D,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Michael J. Jones,,D,
H0373,Ian T. Lovejoy,R,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Ian T. Lovejoy,,R,
H0373,Ian T. Lovejoy,R,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Ian T. Lovejoy,,R,
H0378,Chris Obenshain,R,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0378,Chris Obenshain,R,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Chris Obenshain,,R,
H0379,David Owen,R,Elections,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0379,David Owen,R,Voters and Voting,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,David Owen,,R,
H0381,Kannan Srinivasan,D,Constitutional Amendments,Official LIS subject,2025 only,False,False,3.0,,3.0,,,0.0,,,0.0,,,0.0,,,Kannan Srinivasan,,D,
H0150,"Daniel W. Marshall, III",R,Housing,Derived from LIS bill description,2025 only,False,False,36.0,,2.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0150,"Daniel W. Marshall, III",R,State Government,Derived from LIS bill description,2025 only,False,False,7.0,,2.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0150,"Daniel W. Marshall, III",R,Technology and Data,Derived from LIS bill description,2025 only,False,False,10.0,,2.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0181,C. Todd Gilbert,R,Human Rights,Official LIS subject,2025 only,False,False,2.0,,2.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0181,C. Todd Gilbert,R,Marriage,Official LIS subject,2025 only,False,False,2.0,,2.0,,,0.0,,,0.0,,,0.0,,,C. Todd Gilbert,,R,
H0363,W. Chad Green,R,Human Rights,Official LIS subject,2025 only,False,False,2.0,,2.0,,,0.0,,,0.0,,,0.0,,,W. Chad Green,,R,
H0376,Paul V. Milde,R,Human Rights,Official LIS subject,2025 only,False,False,2.0,,2.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0376,Paul V. Milde,R,Marriage,Official LIS subject,2025 only,False,False,2.0,,2.0,,,0.0,,,0.0,,,0.0,,,Paul V. Milde,,R,
H0073,"Robert D. Orrock, Sr.",R,Human Rights,Official LIS subject,2025 only,False,False,1.0,,1.0,,,0.0,,,0.0,,,0.0,,,"Robert D. Orrock, Sr.",,R,
H0150,"Daniel W. Marshall, III",R,Budget and Appropriations,Derived from LIS bill description,2025 only,False,False,72.0,,1.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0150,"Daniel W. Marshall, III",R,Higher Education,Derived from LIS bill description,2025 only,False,False,8.0,,1.0,,,0.0,,,0.0,,,0.0,,,"Daniel W. Marshall, III",,R,
H0279,Nicholas J. Freitas,R,Human Rights,Official LIS subject,2025 only,False,False,1.0,,1.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0279,Nicholas J. Freitas,R,Marriage,Official LIS subject,2025 only,False,False,1.0,,1.0,,,0.0,,,0.0,,,0.0,,,Nicholas J. Freitas,,R,
H0313,Amanda E. Batten,R,Human Rights,Official LIS subject,2025 only,False,False,1.0,,1.0,,,0.0,,,0.0,,,0.0,,,Amanda E. Batten,,R,
H0315,Carrie E. Coyner,R,Human Rights,Official LIS subject,2025 only,False,False,1.0,,1.0,,,0.0,,,0.0,,,0.0,,,Carrie E. Coyner,,R,
H0337,A.C. Cordoza,R,Human Rights,Official LIS subject,2025 only,False,False,1.0,,1.0,,,0.0,,,0.0,,,0.0,,,A.C. Cordoza,,R,
H0346,Kim A. Taylor,R,Human Rights,Official LIS subject,2025 only,False,False,1.0,,1.0,,,0.0,,,0.0,,,0.0,,,Kim A. Taylor,,R,
H0346,Kim A. Taylor,R,Marriage,Official LIS subject,2025 only,False,False,1.0,,1.0,,,0.0,,,0.0,,,0.0,,,Kim A. Taylor,,R,
H0352,"Jonathan ""Jed"" Arnold",R,Human Rights,Official LIS subject,2025 only,False,False,1.0,,1.0,,,0.0,,,0.0,,,0.0,,,"Jonathan ""Jed"" Arnold",,R,
